timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20191019_000417 50 1 20 20 500000 480102295 0 10000 0 3027 6973 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 81.200 74.319 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed480102295.log 51747 hl-extractinstructions.txt 20191019_000539 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 ec399a676b572a3c17a1145773d7e23f6a728283_11
20191019_000357 50 1 20 10 500000 521589958 223 10000 0 18 9759 223 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 114.702 110.711 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed521589958.log 51768 hl-extractinstructions.txt 20191019_000552 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_6
20191019_000357 50 1 20 10 500000 790002907 206 10000 0 7 9787 206 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 115.409 111.610 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed790002907.log 51767 hl-extractinstructions.txt 20191019_000553 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_5
20191019_000357 50 1 20 10 500000 616603922 209 10000 0 9 9782 209 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 116.751 112.349 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed616603922.log 51767 hl-extractinstructions.txt 20191019_000554 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_2
20191019_000357 50 1 20 10 500000 209425884 187 10000 0 9 9804 187 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 116.900 112.373 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed209425884.log 51767 hl-extractinstructions.txt 20191019_000554 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_9
20191019_000357 50 1 20 10 500000 862415775 211 10000 0 10 9779 211 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 117.123 113.204 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed862415775.log 51768 hl-extractinstructions.txt 20191019_000554 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_1
20191019_000357 50 1 20 10 500000 993928726 219 10000 0 13 9768 219 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 117.157 111.134 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed993928726.log 51768 hl-extractinstructions.txt 20191019_000554 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_7
20191019_000357 50 1 20 10 500000 160211880 198 10000 0 13 9789 198 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 118.719 114.540 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed160211880.log 51768 hl-extractinstructions.txt 20191019_000556 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_3
20191019_000357 50 1 20 10 500000 133671816 226 10000 0 8 9766 226 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 121.058 117.160 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed133671816.log 51767 hl-extractinstructions.txt 20191019_000558 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_8
20191019_000357 50 1 20 10 500000 751552608 179 10000 0 10 9811 179 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 121.699 117.404 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed751552608.log 51767 hl-extractinstructions.txt 20191019_000559 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_4
20191019_000417 50 1 20 10 500000 880215307 198 10000 0 17 9785 198 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 130.525 123.424 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed880215307.log 51770 hl-extractinstructions.txt 20191019_000628 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_13
20191019_000417 50 1 20 10 500000 364192286 214 10000 0 9 9777 214 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 130.616 123.729 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed364192286.log 51768 hl-extractinstructions.txt 20191019_000628 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_12
20191019_000417 50 1 20 10 500000 106595100 183 10000 0 12 9805 183 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 131.443 124.490 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed106595100.log 51769 hl-extractinstructions.txt 20191019_000629 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 50a6a55ca1414e00eb293ff1bd49188a03e3e1af_15
