timestamp docsize shelfsize copies lifem simlength seed lost docstotal docslost auditcycles auditfrequency auditsegments audittype glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime todaysdatetime
20191029_220337 50 1 7 10000 100000 862415775 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 11 33 38 134 0.308 0.238 20191029_220338
20191029_220337 50 1 7 10000 100000 616603922 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 9 27 40 134 0.319 0.247 20191029_220338
20191029_220337 50 1 7 10000 100000 160211880 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 6 18 27 126 0.282 0.213 20191029_220338
20191029_220338 50 1 7 10000 100000 751552608 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 10 30 41 132 0.324 0.251 20191029_220338
20191029_220338 50 1 7 10000 100000 790002907 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 3 9 15 123 0.245 0.176 20191029_220338
20191029_220338 50 1 7 10000 100000 521589958 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 8 24 41 136 0.332 0.260 20191029_220338
20191029_220338 50 1 7 10000 100000 993928726 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 9 27 38 138 0.314 0.243 20191029_220338
20191029_220338 50 1 7 10000 100000 133671816 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 3 9 20 120 0.265 0.198 20191029_220338
20191029_220338 50 1 7 10000 100000 209425884 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 6 18 28 131 0.289 0.219 20191029_220339
20191029_220338 50 1 7 10000 100000 391467625 0 100 0 9 10000 4 SYSTEMATIC 0 0 0 0 0 40000 10000 100 10 3 2 10 30 41 136 0.328 0.255 20191029_220339
