timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150609_214928 5 1 2 10 100000 919028296 27 10000 9079 894 0 27 0 0 0 0 0 0 0 0 50 100 0 0 4.974 1.419 ../q3/./log/doc5cop2shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 405000 q3-extractinstructions.txt 20150609_214940 0.5 557763337768391ad80a3048
20150609_214959 5 1 2 10 100000 967561224 19 10000 9083 898 0 19 0 0 0 0 0 0 0 0 50 100 0 0 4.890 1.529 ../q3/./log/doc5cop2shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 396484 q3-extractinstructions.txt 20150609_215011 0.5 557763337768391ad80a304e
20150609_215029 5 1 3 10 100000 103765041 1 10000 8587 1357 55 1 0 0 0 0 0 0 0 0 50 100 0 0 7.324 2.263 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 615730 q3-extractinstructions.txt 20150609_215044 0.5 557763337768391ad80a3054
20150609_215050 5 1 3 10 100000 105731136 2 10000 8611 1330 57 2 0 0 0 0 0 0 0 0 50 100 0 0 7.202 2.34 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 606443 q3-extractinstructions.txt 20150609_215105 0.5 557763337768391ad80a3058
20150609_215045 5 1 3 10 100000 117661523 1 10000 8624 1315 60 1 0 0 0 0 0 0 0 0 50 100 0 0 7.092 2.355 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 598022 q3-extractinstructions.txt 20150609_215059 0.5 557763337768391ad80a3057
20150609_215034 5 1 3 10 100000 141246882 0 10000 8619 1303 78 0 0 0 0 0 0 0 0 0 50 100 0 0 7.279 2.714 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 609281 q3-extractinstructions.txt 20150609_215049 0.5 557763337768391ad80a3055
20150609_215105 5 1 3 10 100000 263688301 1 10000 8598 1332 69 1 0 0 0 0 0 0 0 0 50 100 0 0 7.218 2.48 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 613978 q3-extractinstructions.txt 20150609_215120 0.5 557763337768391ad80a305b
20150609_215100 5 1 3 10 100000 420477893 1 10000 8597 1327 75 1 0 0 0 0 0 0 0 0 50 100 0 0 7.385 2.496 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 618467 q3-extractinstructions.txt 20150609_215115 0.5 557763337768391ad80a305a
20150609_215110 5 1 3 10 100000 50746969 1 10000 8615 1318 66 1 0 0 0 0 0 0 0 0 50 100 0 0 7.279 2.418 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 609893 q3-extractinstructions.txt 20150609_215125 0.5 557763337768391ad80a305c
20150609_215115 5 1 3 10 100000 533657980 2 10000 8580 1352 66 2 0 0 0 0 0 0 0 0 50 100 0 0 7.249 2.606 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 618877 q3-extractinstructions.txt 20150609_215131 0.5 557763337768391ad80a305d
20150609_215040 5 1 3 10 100000 681028781 1 10000 8607 1323 69 1 0 0 0 0 0 0 0 0 50 100 0 0 7.182 2.387 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 609858 q3-extractinstructions.txt 20150609_215055 0.5 557763337768391ad80a3056
20150609_215024 5 1 3 10 100000 919028296 0 10000 8634 1289 77 0 0 0 0 0 0 0 0 0 50 100 0 0 7.165 2.496 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 604271 q3-extractinstructions.txt 20150609_215039 0.5 557763337768391ad80a3053
20150609_215055 5 1 3 10 100000 967561224 1 10000 8635 1302 62 1 0 0 0 0 0 0 0 0 50 100 0 0 7.086 2.247 ../q3/./log/doc5cop3shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 594931 q3-extractinstructions.txt 20150609_215110 0.5 557763337768391ad80a3059
20150609_215125 5 1 4 10 100000 103765041 0 10000 8152 1845 3 0 0 0 0 0 0 0 0 0 50 100 0 0 9.422 3.307 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 814986 q3-extractinstructions.txt 20150609_215144 0.5 557763337768391ad80a305f
20150609_215146 5 1 4 10 100000 105731136 0 10000 8217 1779 4 0 0 0 0 0 0 0 0 0 50 100 0 0 9.659 3.385 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 798341 q3-extractinstructions.txt 20150609_215204 0.5 557763337768391ad80a3063
20150609_215141 5 1 4 10 100000 117661523 0 10000 8186 1810 4 0 0 0 0 0 0 0 0 0 50 100 0 0 9.928 3.291 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 809052 q3-extractinstructions.txt 20150609_215200 0.5 557763337768391ad80a3062
20150609_215131 5 1 4 10 100000 141246882 0 10000 8215 1783 2 0 0 0 0 0 0 0 0 0 50 100 0 0 9.568 3.276 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 793980 q3-extractinstructions.txt 20150609_215149 0.5 557763337768391ad80a3060
20150609_215201 5 1 4 10 100000 263688301 1 10000 8157 1837 5 1 0 0 0 0 0 0 0 0 50 100 0 0 9.743 3.463 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 816002 q3-extractinstructions.txt 20150609_215220 0.5 557763337768391ad80a3066
20150609_215156 5 1 4 10 100000 420477893 0 10000 8192 1804 4 0 0 0 0 0 0 0 0 0 50 100 0 0 9.774 3.291 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 805039 q3-extractinstructions.txt 20150609_215215 0.5 557763337768391ad80a3065
20150609_215206 5 1 4 10 100000 50746969 0 10000 8194 1803 3 0 0 0 0 0 0 0 0 0 50 100 0 0 9.994 3.354 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 800151 q3-extractinstructions.txt 20150609_215225 0.5 557763337768391ad80a3067
20150609_215212 5 1 4 10 100000 533657980 0 10000 8177 1816 7 0 0 0 0 0 0 0 0 0 50 100 0 0 9.893 3.448 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 808584 q3-extractinstructions.txt 20150609_215230 0.5 557763337768391ad80a3068
20150609_215136 5 1 4 10 100000 681028781 0 10000 8177 1817 6 0 0 0 0 0 0 0 0 0 50 100 0 0 10.018 3.572 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 819563 q3-extractinstructions.txt 20150609_215155 0.5 557763337768391ad80a3061
20150609_215120 5 1 4 10 100000 919028296 0 10000 8194 1801 5 0 0 0 0 0 0 0 0 0 50 100 0 0 9.378 3.229 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 803583 q3-extractinstructions.txt 20150609_215138 0.5 557763337768391ad80a305e
20150609_215151 5 1 4 10 100000 967561224 1 10000 8216 1775 8 1 0 0 0 0 0 0 0 0 50 100 0 0 9.717 3.292 ../q3/./log/doc5cop4shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 787923 q3-extractinstructions.txt 20150609_215209 0.5 557763337768391ad80a3064
20150609_215222 5 1 5 10 100000 103765041 0 10000 7780 2208 12 0 0 0 0 0 0 0 0 0 50 100 0 0 12.260 4.805 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 997905 q3-extractinstructions.txt 20150609_215244 0.5 557763337768391ad80a306a
20150609_215242 5 1 5 10 100000 105731136 0 10000 7779 2210 11 0 0 0 0 0 0 0 0 0 50 100 0 0 13.295 4.961 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 1006703 q3-extractinstructions.txt 20150609_215305 0.5 557763337768391ad80a306e
20150609_215237 5 1 5 10 100000 117661523 0 10000 7777 2212 11 0 0 0 0 0 0 0 0 0 50 100 0 0 13.001 4.993 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 999361 q3-extractinstructions.txt 20150609_215300 0.5 557763337768391ad80a306d
20150609_215227 5 1 5 10 100000 141246882 0 10000 7817 2172 11 0 0 0 0 0 0 0 0 0 50 100 0 0 12.784 4.242 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 992709 q3-extractinstructions.txt 20150609_215249 0.5 557763337768391ad80a306b
20150609_215258 5 1 5 10 100000 263688301 0 10000 7767 2222 11 0 0 0 0 0 0 0 0 0 50 100 0 0 12.997 5.196 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 1006073 q3-extractinstructions.txt 20150609_215320 0.5 557763337768391ad80a3071
20150609_215252 5 1 5 10 100000 420477893 0 10000 7807 2187 6 0 0 0 0 0 0 0 0 0 50 100 0 0 12.928 4.914 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 992686 q3-extractinstructions.txt 20150609_215315 0.5 557763337768391ad80a3070
20150609_215303 5 1 5 10 100000 50746969 0 10000 7816 2172 12 0 0 0 0 0 0 0 0 0 50 100 0 0 13.061 4.914 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 991022 q3-extractinstructions.txt 20150609_215326 0.5 557763337768391ad80a3072
20150609_215308 5 1 5 10 100000 533657980 0 10000 7772 2210 18 0 0 0 0 0 0 0 0 0 50 100 0 0 12.987 4.993 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 1009054 q3-extractinstructions.txt 20150609_215331 0.5 557763337768391ad80a3073
20150609_215232 5 1 5 10 100000 681028781 0 10000 7777 2212 11 0 0 0 0 0 0 0 0 0 50 100 0 0 12.707 5.118 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 1009306 q3-extractinstructions.txt 20150609_215255 0.5 557763337768391ad80a306c
20150609_215217 5 1 5 10 100000 919028296 0 10000 7778 2212 10 0 0 0 0 0 0 0 0 0 50 100 0 0 12.384 4.384 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 1007723 q3-extractinstructions.txt 20150609_215239 0.5 557763337768391ad80a3069
20150609_215247 5 1 5 10 100000 967561224 0 10000 7857 2135 8 0 0 0 0 0 0 0 0 0 50 100 0 0 12.566 4.742 ../q3/./log/doc5cop5shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 968014 q3-extractinstructions.txt 20150609_215310 0.5 557763337768391ad80a306f
20150609_215318 5 1 8 10 100000 103765041 0 10000 6758 3242 0 0 0 0 0 0 0 0 0 0 50 100 0 0 20.887 8.378 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 1548740 q3-extractinstructions.txt 20150609_215352 0.5 557763337768391ad80a3075
20150609_215338 5 1 8 10 100000 105731136 0 10000 6691 3309 0 0 0 0 0 0 0 0 0 0 50 100 0 0 23.285 9.313 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 1579218 q3-extractinstructions.txt 20150609_215414 0.5 557763337768391ad80a3079
20150609_215333 5 1 8 10 100000 117661523 0 10000 6713 3287 0 0 0 0 0 0 0 0 0 0 50 100 0 0 22.035 9.048 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 1553684 q3-extractinstructions.txt 20150609_215408 0.5 557763337768391ad80a3078
20150609_215323 5 1 8 10 100000 141246882 0 10000 6742 3257 1 0 0 0 0 0 0 0 0 0 50 100 0 0 22.169 8.408 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 1551811 q3-extractinstructions.txt 20150609_215359 0.5 557763337768391ad80a3076
20150609_215354 5 1 8 10 100000 263688301 0 10000 6694 3306 0 0 0 0 0 0 0 0 0 0 50 100 0 0 21.839 8.548 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 1568199 q3-extractinstructions.txt 20150609_215429 0.5 557763337768391ad80a307c
20150609_215349 5 1 8 10 100000 420477893 0 10000 6781 3219 0 0 0 0 0 0 0 0 0 0 50 100 0 0 21.853 8.657 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 1525689 q3-extractinstructions.txt 20150609_215423 0.5 557763337768391ad80a307b
20150609_215409 5 1 8 10 100000 50746969 0 10000 6798 3201 1 0 0 0 0 0 0 0 0 0 50 100 0 0 20.894 8.55 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 1522227 q3-extractinstructions.txt 20150609_215442 0.5 557763337768391ad80a307d
20150609_215414 5 1 8 10 100000 533657980 0 10000 6708 3291 1 0 0 0 0 0 0 0 0 0 50 100 0 0 20.763 8.424 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 1562628 q3-extractinstructions.txt 20150609_215447 0.5 557763337768391ad80a307e
20150609_215328 5 1 8 10 100000 681028781 0 10000 6754 3244 2 0 0 0 0 0 0 0 0 0 50 100 0 0 21.923 8.861 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 1557376 q3-extractinstructions.txt 20150609_215403 0.5 557763337768391ad80a3077
20150609_215313 5 1 8 10 100000 919028296 0 10000 6745 3255 0 0 0 0 0 0 0 0 0 0 50 100 0 0 20.746 8.238 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 1558045 q3-extractinstructions.txt 20150609_215347 0.5 557763337768391ad80a3074
20150609_215344 5 1 8 10 100000 967561224 0 10000 6781 3219 0 0 0 0 0 0 0 0 0 0 50 100 0 0 22.735 9.125 ../q3/./log/doc5cop8shlf1lif10_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 1532522 q3-extractinstructions.txt 20150609_215419 0.5 557763337768391ad80a307a
20150609_215425 5 10 1 10 100000 103765041 473 10000 9527 0 0 473 0 0 0 0 0 0 0 0 50 100 0 0 9.117 6.303 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 241053 q3-extractinstructions.txt 20150609_215440 0.5 557763e47768391ad811263e
20150609_215445 5 10 1 10 100000 105731136 466 10000 9534 0 0 466 0 0 0 0 0 0 0 0 50 100 0 0 8.382 5.787 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 237243 q3-extractinstructions.txt 20150609_215500 0.5 557763e47768391ad8112642
20150609_215440 5 10 1 10 100000 117661523 494 10000 9506 0 0 494 0 0 0 0 0 0 0 0 50 100 0 0 9.048 6.63 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 250343 q3-extractinstructions.txt 20150609_215455 0.5 557763e47768391ad8112641
20150609_215430 5 10 1 10 100000 141246882 470 10000 9530 0 0 470 0 0 0 0 0 0 0 0 50 100 0 0 8.493 5.913 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 239185 q3-extractinstructions.txt 20150609_215445 0.5 557763e47768391ad811263f
20150609_215500 5 10 1 10 100000 263688301 477 10000 9523 0 0 477 0 0 0 0 0 0 0 0 50 100 0 0 7.996 5.538 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 242799 q3-extractinstructions.txt 20150609_215515 0.5 557763e47768391ad8112645
20150609_215455 5 10 1 10 100000 420477893 481 10000 9519 0 0 481 0 0 0 0 0 0 0 0 50 100 0 0 8.002 5.445 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 244261 q3-extractinstructions.txt 20150609_215509 0.5 557763e47768391ad8112644
20150609_215505 5 10 1 10 100000 50746969 496 10000 9504 0 0 496 0 0 0 0 0 0 0 0 50 100 0 0 7.922 5.304 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 251340 q3-extractinstructions.txt 20150609_215520 0.5 557763e47768391ad8112646
20150609_215511 5 10 1 10 100000 533657980 472 10000 9528 0 0 472 0 0 0 0 0 0 0 0 50 100 0 0 7.784 5.491 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 239939 q3-extractinstructions.txt 20150609_215525 0.5 557763e47768391ad8112647
20150609_215435 5 10 1 10 100000 681028781 477 10000 9523 0 0 477 0 0 0 0 0 0 0 0 50 100 0 0 8.832 6.178 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 242677 q3-extractinstructions.txt 20150609_215450 0.5 557763e47768391ad8112640
20150609_215419 5 10 1 10 100000 919028296 500 10000 9500 0 0 500 0 0 0 0 0 0 0 0 50 100 0 0 9.760 7.067 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 253762 q3-extractinstructions.txt 20150609_215436 0.5 557763e47768391ad811263d
20150609_215450 5 10 1 10 100000 967561224 466 10000 9534 0 0 466 0 0 0 0 0 0 0 0 50 100 0 0 7.988 5.553 ../q3/./log/doc5cop1shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 236623 q3-extractinstructions.txt 20150609_215505 0.5 557763e47768391ad8112643
20150609_215521 5 10 2 10 100000 103765041 25 10000 9092 883 0 25 0 0 0 0 0 0 0 0 50 100 0 0 15.786 11.981 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 405895 q3-extractinstructions.txt 20150609_215544 0.5 557763e47768391ad8112649
20150609_215541 5 10 2 10 100000 105731136 24 10000 9067 909 0 24 0 0 0 0 0 0 0 0 50 100 0 0 17.872 13.508 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 414813 q3-extractinstructions.txt 20150609_215606 0.5 557763e47768391ad811264d
20150609_215536 5 10 2 10 100000 117661523 27 10000 9049 924 0 27 0 0 0 0 0 0 0 0 50 100 0 0 17.453 13.276 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 423973 q3-extractinstructions.txt 20150609_215601 0.5 557763e47768391ad811264c
20150609_215526 5 10 2 10 100000 141246882 19 10000 9068 913 0 19 0 0 0 0 0 0 0 0 50 100 0 0 16.857 12.87 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 413735 q3-extractinstructions.txt 20150609_215550 0.5 557763e47768391ad811264a
20150609_215557 5 10 2 10 100000 263688301 21 10000 9063 916 0 21 0 0 0 0 0 0 0 0 50 100 0 0 17.757 13.649 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 416177 q3-extractinstructions.txt 20150609_215622 0.5 557763e47768391ad8112650
20150609_215551 5 10 2 10 100000 420477893 29 10000 9049 922 0 29 0 0 0 0 0 0 0 0 50 100 0 0 18.238 13.635 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 424921 q3-extractinstructions.txt 20150609_215617 0.5 557763e47768391ad811264f
20150609_215602 5 10 2 10 100000 50746969 25 10000 9033 942 0 25 0 0 0 0 0 0 0 0 50 100 0 0 18.247 13.713 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 430978 q3-extractinstructions.txt 20150609_215628 0.5 557763e47768391ad8112651
20150609_215607 5 10 2 10 100000 533657980 37 10000 9045 918 0 37 0 0 0 0 0 0 0 0 50 100 0 0 18.504 13.604 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 430100 q3-extractinstructions.txt 20150609_215633 0.5 557763e47768391ad8112652
20150609_215531 5 10 2 10 100000 681028781 29 10000 9070 901 0 29 0 0 0 0 0 0 0 0 50 100 0 0 16.861 13.057 ../q3/./log/doc5cop2shlf10lif10_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 416605 q3-extractinstructions.txt 20150609_215555 0.5 557763e47768391ad811264b
