timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150517_233102 50 2 3 100000 420477893 307 10000 309 9604 0 307 99 1000 1 33405 33405 0 304 1000 50 0 100 118 335.727 210.023 ../q3/./log/doc50cop2lif3_af1000s1tTOTAL_gf1000i50d0m100_seed420477893.log 23434883 q3-extractinstructions.txt 20150517_233904 0.5 554fe3d077683917c0ab28f2
20150517_233249 50 2 3 100000 263688301 327 10000 264 9635 0 327 99 1000 1 33862 33862 0 323 1000 50 0 100 156 355.527 217.949 ../q3/./log/doc50cop2lif3_af1000s1tTOTAL_gf1000i50d0m100_seed263688301.log 23768194 q3-extractinstructions.txt 20150517_234110 0.5 554fe3d077683917c0ab28f3
20150517_233536 50 2 3 100000 50746969 309 10000 270 9646 0 309 99 1000 1 33862 33862 0 305 1000 50 0 100 140 314.608 210.165 ../q3/./log/doc50cop2lif3_af1000s1tTOTAL_gf1000i50d0m100_seed50746969.log 23722566 q3-extractinstructions.txt 20150517_234315 0.5 554fe3d077683917c0ab28f4
20150517_233541 50 2 3 100000 533657980 296 10000 312 9608 0 296 99 1000 1 34077 34077 0 291 1000 50 0 100 135 326.619 214.11 ../q3/./log/doc50cop2lif3_af1000s1tTOTAL_gf1000i50d0m100_seed533657980.log 23846795 q3-extractinstructions.txt 20150517_234333 0.5 554fe3d077683917c0ab28f5
20150517_233546 50 3 3 100000 919028296 3 10000 43 9951 842 3 99 1000 1 52109 50365 872 3 1000 50 0 100 187 469.619 318.461 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed919028296.log 35270858 q3-extractinstructions.txt 20150517_234719 0.5 554fe3d077683917c0ab28f6
20150517_233551 50 3 3 100000 103765041 7 10000 40 9956 914 7 99 1000 1 52557 50679 939 7 1000 50 0 100 207 474.412 319.349 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed103765041.log 35563639 q3-extractinstructions.txt 20150517_234733 0.5 554fe3d077683917c0ab28f7
20150517_233818 50 3 3 100000 141246882 13 10000 53 9942 877 13 99 1000 1 52264 50434 915 13 1000 50 0 100 218 468.608 317.025 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed141246882.log 35390517 q3-extractinstructions.txt 20150517_235005 0.5 554fe3d077683917c0ab28f8
20150517_233843 50 3 3 100000 681028781 5 10000 47 9947 918 5 99 1000 1 52664 50766 949 5 1000 50 0 100 215 488.127 318.054 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed681028781.log 35626352 q3-extractinstructions.txt 20150517_235055 0.5 554fe3d077683917c0ab28f9
20150517_233848 50 3 3 100000 117661523 9 10000 50 9943 850 9 99 1000 1 51827 50081 873 8 1000 50 0 100 195 530.278 325.262 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed117661523.log 35097035 q3-extractinstructions.txt 20150517_235133 0.5 554fe3d077683917c0ab28fa
20150517_234055 50 3 3 100000 105731136 6 10000 57 9935 898 6 99 1000 1 52396 50532 932 6 1000 50 0 100 214 560.121 338.414 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed105731136.log 35464085 q3-extractinstructions.txt 20150517_235358 0.5 554fe3d077683917c0ab28fb
20150517_234322 50 3 3 100000 967561224 7 10000 47 9946 848 7 99 1000 1 52688 50934 877 7 1000 50 0 100 205 539.001 334.7 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed967561224.log 35653526 q3-extractinstructions.txt 20150517_235610 0.5 554fe3d077683917c0ab28fc
20150517_234352 50 3 3 100000 263688301 5 10000 43 9950 906 5 99 1000 1 52506 50610 948 5 1000 50 0 100 213 540.520 335.792 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed263688301.log 35519473 q3-extractinstructions.txt 20150517_235642 0.5 554fe3d077683917c0ab28fe
20150517_234337 50 3 3 100000 420477893 5 10000 55 9939 848 5 99 1000 1 52309 50549 880 5 1000 50 0 100 197 557.796 334.013 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed420477893.log 35374837 q3-extractinstructions.txt 20150517_235642 0.5 554fe3d077683917c0ab28fd
20150517_234741 50 3 3 100000 50746969 2 10000 47 9949 850 2 99 1000 1 52366 50602 882 1 1000 50 0 100 204 507.441 327.977 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed50746969.log 35423207 q3-extractinstructions.txt 20150518_000005 0.5 554fe3d077683917c0ab28ff
20150517_234746 50 3 3 100000 533657980 10 10000 42 9952 899 10 99 1000 1 52358 50478 940 9 1000 50 0 100 228 535.200 336.791 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf1000i50d0m100_seed533657980.log 35442649 q3-extractinstructions.txt 20150518_000038 0.5 554fe3d077683917c0ab2900
20150517_235139 50 4 3 100000 103765041 0 10000 6 9994 25 0 99 1000 1 69262 67418 24 0 1000 50 0 100 270 655.754 448.923 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed103765041.log 46380590 q3-extractinstructions.txt 20150518_000758 0.5 554fe3d077683917c0ab2902
20150517_235114 50 4 3 100000 919028296 0 10000 10 9990 19 0 99 1000 1 70587 68726 19 0 1000 50 0 100 297 709.258 460.109 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed919028296.log 47256826 q3-extractinstructions.txt 20150518_000832 0.5 554fe3d077683917c0ab2901
20150517_235225 50 4 3 100000 141246882 0 10000 8 9992 13 0 99 1000 1 69223 67435 12 0 1000 50 0 100 263 685.596 455.741 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed141246882.log 46350098 q3-extractinstructions.txt 20150518_000912 0.5 554fe3d077683917c0ab2903
20150517_235653 50 4 3 100000 105731136 0 10000 7 9993 19 0 99 1000 1 70558 68745 18 0 1000 50 0 100 301 730.081 464.399 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf1000i50d0m100_seed105731136.log 47241445 q3-extractinstructions.txt 20150518_001428 0.5 554fe3d077683917c0ab2906
