timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_023457 50 2 3 100000 420477893 2139 10000 370 8817 0 2139 9 10000 1 21084 21084 0 1946 0 10 0 0 0 235.022 129.901 ../q3/./log/doc50cop2lif3_af10000s1tTOTAL_gf0i10d0m0_seed420477893.log 17705634 q3-extractinstructions.txt 20150515_024046 0.5 554fe34577683917c0a324c2
20150515_023830 50 2 3 100000 50746969 2123 10000 367 8844 0 2123 9 10000 1 21312 21312 0 1903 0 10 0 0 0 190.103 114.894 ../q3/./log/doc50cop2lif3_af10000s1tTOTAL_gf0i10d0m0_seed50746969.log 17875865 q3-extractinstructions.txt 20150515_024319 0.5 554fe34577683917c0a324c4
20150515_023824 50 2 3 100000 263688301 2127 10000 369 8840 0 2127 9 10000 1 21364 21364 0 1943 0 10 0 0 0 201.636 115.955 ../q3/./log/doc50cop2lif3_af10000s1tTOTAL_gf0i10d0m0_seed263688301.log 17915664 q3-extractinstructions.txt 20150515_024326 0.5 554fe34577683917c0a324c3
20150515_023855 50 2 3 100000 533657980 2110 10000 370 8828 0 2110 9 10000 1 21325 21325 0 1935 0 10 0 0 0 191.261 112.711 ../q3/./log/doc50cop2lif3_af10000s1tTOTAL_gf0i10d0m0_seed533657980.log 17847962 q3-extractinstructions.txt 20150515_024346 0.5 554fe34577683917c0a324c5
20150515_023905 50 3 3 100000 103765041 352 10000 69 9737 4524 352 9 10000 1 39978 29304 5337 306 0 10 0 0 0 291.238 174.94 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed103765041.log 28457815 q3-extractinstructions.txt 20150515_024643 0.5 554fe34577683917c0a324c7
20150515_023900 50 3 3 100000 919028296 350 10000 66 9722 4565 350 9 10000 1 40109 29333 5388 322 0 10 0 0 0 313.861 177.233 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed919028296.log 28558010 q3-extractinstructions.txt 20150515_024703 0.5 554fe34577683917c0a324c6
20150515_024041 50 3 3 100000 141246882 367 10000 64 9705 4485 367 9 10000 1 39612 29036 5288 325 0 10 0 0 0 291.145 166.156 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed141246882.log 28248567 q3-extractinstructions.txt 20150515_024821 0.5 554fe34577683917c0a324c8
20150515_024052 50 3 3 100000 117661523 350 10000 78 9737 4483 350 9 10000 1 39822 29234 5294 309 0 10 0 0 0 300.439 165.657 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed117661523.log 28364745 q3-extractinstructions.txt 20150515_024841 0.5 554fe34577683917c0a324ca
20150515_024046 50 3 3 100000 681028781 350 10000 63 9714 4521 350 9 10000 1 39874 29268 5303 323 0 10 0 0 0 307.261 171.072 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed681028781.log 28395257 q3-extractinstructions.txt 20150515_024843 0.5 554fe34577683917c0a324c9
20150515_024328 50 3 3 100000 105731136 392 10000 66 9674 4573 392 9 10000 1 39917 29155 5381 352 0 10 0 0 0 310.622 172.943 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed105731136.log 28451858 q3-extractinstructions.txt 20150515_025122 0.5 554fe34577683917c0a324cb
20150515_024333 50 3 3 100000 967561224 336 10000 57 9741 4651 336 9 10000 1 40455 29415 5520 299 0 10 0 0 0 311.271 172.99 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed967561224.log 28746062 q3-extractinstructions.txt 20150515_025128 0.5 554fe34577683917c0a324cc
20150515_024359 50 3 3 100000 420477893 372 10000 80 9688 4484 372 9 10000 1 39878 29294 5292 339 0 10 0 0 0 311.922 175.703 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed420477893.log 28392085 q3-extractinstructions.txt 20150515_025147 0.5 554fe34577683917c0a324cd
20150515_024656 50 3 3 100000 263688301 346 10000 82 9698 4588 346 9 10000 1 39953 29233 5360 316 0 10 0 0 0 291.099 166.89 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed263688301.log 28433511 q3-extractinstructions.txt 20150515_025357 0.5 554fe34577683917c0a324ce
20150515_024711 50 3 3 100000 50746969 370 10000 73 9721 4541 370 9 10000 1 39861 29327 5267 330 0 10 0 0 0 309.430 164.925 ../q3/./log/doc50cop3lif3_af10000s1tTOTAL_gf0i10d0m0_seed50746969.log 28404938 q3-extractinstructions.txt 20150515_025430 0.5 554fe34577683917c0a324cf
