timestamp docsize shelfsize copies lifem simlength seed lost docstotal docslost auditcycles auditfrequency auditsegments audittype glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime todaysdatetime
20190127_205909 50 1 7 10000 100000 616603922 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 8 10 16 128 0.093 0.038 20190127_205910
20190127_205909 50 1 7 10000 100000 862415775 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 6 12 25 140 0.112 0.055 20190127_205910
20190127_205909 50 1 7 10000 100000 160211880 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 14 24 135 0.116 0.056 20190127_205910
20190127_205910 50 1 7 10000 100000 751552608 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 9 18 29 142 0.115 0.057 20190127_205910
20190127_205930 50 1 7 10000 100000 480102295 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 6 8 138 0.155 0.059 20190127_205930
20190127_205930 50 1 7 10000 100000 601514327 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 10 22 138 0.194 0.089 20190127_205930
20190127_205930 50 1 7 10000 100000 790002907 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 11 9 11 136 0.173 0.069 20190127_205930
20190127_205930 50 1 7 10000 100000 786838584 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 12 24 139 0.199 0.089 20190127_205930
20190127_205930 50 1 7 10000 100000 106595100 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 6 12 31 141 0.220 0.120 20190127_205930
20190127_205930 50 1 7 10000 100000 521589958 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 5 8 18 142 0.184 0.086 20190127_205930
20190127_205930 50 1 7 10000 100000 209425884 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 3 6 19 135 0.207 0.103 20190127_205930
20190127_205930 50 1 7 10000 100000 221069975 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 1 2 15 142 0.196 0.095 20190127_205930
20190127_205930 50 1 7 10000 100000 257388880 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 5 10 19 138 0.179 0.072 20190127_205930
20190127_205930 50 1 7 10000 100000 761862692 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 14 27 142 0.212 0.112 20190127_205930
20190127_205930 50 1 7 10000 100000 993928726 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 6 12 21 139 0.230 0.105 20190127_205930
20190127_205930 50 1 7 10000 100000 133671816 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 4 8 20 130 0.218 0.103 20190127_205930
20190127_205930 50 1 7 10000 100000 615287595 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 6 12 29 147 0.229 0.111 20190127_205930
20190127_205930 50 1 7 10000 100000 364192286 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 14 30 140 0.222 0.114 20190127_205930
20190127_205930 50 1 7 10000 100000 105327160 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 4 8 23 140 0.231 0.107 20190127_205930
20190127_205930 50 1 7 10000 100000 631064730 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 6 12 25 135 0.217 0.110 20190127_205930
20190127_205930 50 1 7 10000 100000 996520084 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 11 8 13 137 0.172 0.070 20190127_205930
20190127_205930 50 1 7 10000 100000 808717148 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 8 16 28 138 0.189 0.078 20190127_205930
20190127_205930 50 1 7 10000 100000 822225147 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 9 18 28 136 0.220 0.108 20190127_205930
20190127_205930 50 1 7 10000 100000 638279258 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 14 27 135 0.218 0.108 20190127_205930
20190127_205930 50 1 7 10000 100000 391467625 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 8 16 29 142 0.237 0.119 20190127_205930
20190127_205930 50 1 7 10000 100000 122365525 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 8 16 26 143 0.205 0.092 20190127_205930
20190127_205930 50 1 7 10000 100000 880215307 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 5 10 25 142 0.218 0.109 20190127_205930
20190127_205930 50 1 7 10000 100000 124134630 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 3 6 18 138 0.212 0.102 20190127_205930
20190127_205930 50 1 7 10000 100000 120170124 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 5 10 24 138 0.252 0.109 20190127_205930
20190127_205930 50 1 7 10000 100000 574671125 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 6 12 23 131 0.244 0.111 20190127_205930
20190127_205930 50 1 7 10000 100000 333018605 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 8 16 28 140 0.205 0.080 20190127_205930
20190127_205930 50 1 7 10000 100000 512324072 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 14 29 141 0.223 0.106 20190127_205930
20190127_205930 50 1 7 10000 100000 097492175 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 9 14 29 141 0.220 0.106 20190127_205930
20190127_205930 50 1 7 10000 100000 846536632 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 12 14 26 138 0.190 0.083 20190127_205930
20190127_205930 50 1 7 10000 100000 627321836 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 2 4 18 134 0.215 0.099 20190127_205930
20190127_205930 50 1 7 10000 100000 204532894 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 11 18 27 144 0.200 0.105 20190127_205930
20190127_205931 50 1 7 10000 100000 954707134 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 3 6 17 133 0.159 0.085 20190127_205931
20190127_205931 50 1 7 10000 100000 548281167 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 7 14 26 142 0.151 0.082 20190127_205931
20190127_205931 50 1 7 10000 100000 334540650 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 6 8 16 138 0.112 0.052 20190127_205931
20190127_205931 50 1 7 10000 100000 717183202 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 8 16 24 136 0.162 0.090 20190127_205931
20190127_205931 50 1 7 10000 100000 743307559 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 30000 10000 100 10 2 2 3 6 21 135 0.189 0.097 20190127_205931
