timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20191015_231407 50 1 1 3 300000 160211880 9687 10000 313 0 0 9687 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 8.862 8.110 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif3_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed160211880.log 35697 hl-extractinstructions.txt 20191015_231416 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 bcd8b9b0ae94a7682603d9c89784f0679d98ad8b_3
20191015_231407 50 1 1 3 300000 391467625 9663 10000 337 0 0 9663 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 8.885 8.130 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif3_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed391467625.log 35699 hl-extractinstructions.txt 20191015_231416 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 bcd8b9b0ae94a7682603d9c89784f0679d98ad8b_10
20191015_231407 50 1 1 3 300000 480102295 9665 10000 335 0 0 9665 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 8.895 8.123 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif3_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed480102295.log 35698 hl-extractinstructions.txt 20191015_231416 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 bcd8b9b0ae94a7682603d9c89784f0679d98ad8b_11
20191015_231407 50 1 1 3 300000 880215307 9705 10000 295 0 0 9705 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 8.916 8.171 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif3_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed880215307.log 35699 hl-extractinstructions.txt 20191015_231416 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 bcd8b9b0ae94a7682603d9c89784f0679d98ad8b_13
20191015_231407 50 1 1 2 300000 105327160 9948 10000 52 0 0 9948 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 10.923 10.157 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed105327160.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_14
20191015_231407 50 1 1 2 300000 790002907 9945 10000 55 0 0 9945 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 10.966 10.180 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed790002907.log 35700 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_5
20191015_231407 50 1 1 2 300000 601514327 9945 10000 55 0 0 9945 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 10.922 10.151 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed601514327.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_20
20191015_231407 50 1 1 2 300000 221069975 9939 10000 61 0 0 9939 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 10.908 10.122 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed221069975.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_21
20191015_231407 50 1 1 2 300000 480102295 9941 10000 59 0 0 9941 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 10.980 10.230 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed480102295.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_11
20191015_231407 50 1 1 2 300000 880215307 9942 10000 58 0 0 9942 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.063 10.285 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed880215307.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_13
20191015_231407 50 1 1 2 300000 761862692 9931 10000 69 0 0 9931 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.033 10.274 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed761862692.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_19
20191015_231407 50 1 1 2 300000 257388880 9951 10000 49 0 0 9951 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 10.976 10.186 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed257388880.log 35701 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_16
20191015_231407 50 1 1 2 300000 209425884 9938 10000 62 0 0 9938 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.179 10.383 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed209425884.log 35700 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_9
20191015_231407 50 1 1 2 300000 751552608 9936 10000 64 0 0 9936 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.196 10.429 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed751552608.log 35700 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_4
20191015_231407 50 1 1 2 300000 631064730 9939 10000 61 0 0 9939 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11.081 10.299 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif2_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed631064730.log 35702 hl-extractinstructions.txt 20191015_231418 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 d34f804dc28678317b6fde87aae762dba75e10ad_17
