timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170319_193548 50 1 2 20 100000 967561224 10000 10000 0 1852 0 10000 9 10000 1 2026 2026 0 10000 0 0 0 0 0 100000 50000 50 10000 1 2 1 4.950 3.859 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed967561224.log 13824 hl-extractinstructions.txt 20170319_193601 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_7
20170319_193550 50 1 2 20 100000 420477893 493 10000 0 1860 9507 493 9 10000 1 2023 2023 0 489 0 0 0 0 0 100000 50000 50 10000 1 2 2 7.151 5.906 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed420477893.log 15309 hl-extractinstructions.txt 20170319_193605 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_8
20170319_193553 50 1 2 20 100000 263688301 210 10000 0 9567 338 210 9 10000 1 2602 2602 0 208 0 0 0 0 0 100000 50000 50 10000 1 2 1 5.702 4.626 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed263688301.log 14285 hl-extractinstructions.txt 20170319_193607 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_9
20170319_193555 50 1 2 20 100000 50746969 544 10000 0 1759 9456 544 9 10000 1 1914 1914 0 537 0 0 0 0 0 100000 50000 50 10000 1 2 1 6.541 5.61 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed50746969.log 15312 hl-extractinstructions.txt 20170319_193609 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_10
20170319_193607 50 1 2 20 100000 533657980 393 10000 0 9417 292 393 9 10000 1 2374 2374 0 389 0 0 0 0 0 100000 50000 50 10000 1 2 2 5.988 5.063 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed533657980.log 14821 hl-extractinstructions.txt 20170319_193621 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_11
20170319_193609 50 1 2 20 100000 711283608 349 10000 0 9397 324 349 9 10000 1 2295 2295 0 345 0 0 0 0 0 100000 50000 50 10000 1 2 1 6.229 5.203 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed711283608.log 14764 hl-extractinstructions.txt 20170319_193623 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_12
20170319_193611 50 1 2 20 100000 597296547 361 10000 0 9417 344 361 9 10000 1 2299 2299 0 359 0 0 0 0 0 100000 50000 50 10000 1 2 1 6.038 5.001 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed597296547.log 14826 hl-extractinstructions.txt 20170319_193625 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_13
20170319_193614 50 1 2 20 100000 664375964 205 10000 0 9531 337 205 9 10000 1 2648 2648 0 203 0 0 0 0 0 100000 50000 50 10000 1 2 1 5.398 4.328 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed664375964.log 14258 hl-extractinstructions.txt 20170319_193627 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_14
20170319_193626 50 1 2 20 100000 258760793 10000 10000 0 355 0 10000 9 10000 1 355 355 0 10000 0 0 0 0 0 100000 50000 50 10000 1 2 0 2.488 1.578 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed258760793.log 13805 hl-extractinstructions.txt 20170319_193636 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_15
20170319_193628 50 1 2 20 100000 666549275 200 10000 0 9604 317 200 9 10000 1 2743 2743 0 197 0 0 0 0 0 100000 50000 50 10000 1 2 2 5.368 4.281 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed666549275.log 14320 hl-extractinstructions.txt 20170319_193641 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_16
20170319_193630 50 1 2 20 100000 376517787 23 10000 7086 2895 0 23 9 10000 1 3064 3064 0 21 0 0 0 0 0 100000 50000 50 10000 1 2 1 5.155 4.11 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed376517787.log 13805 hl-extractinstructions.txt 20170319_193643 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_17
20170319_193633 50 1 2 20 100000 817713633 206 10000 0 9591 304 206 9 10000 1 2629 2629 0 201 0 0 0 0 0 100000 50000 50 10000 1 2 1 5.661 4.391 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed817713633.log 14297 hl-extractinstructions.txt 20170319_193646 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_18
20170319_193636 50 1 2 20 100000 519606501 187 10000 0 9573 350 187 9 10000 1 2732 2732 0 184 0 0 0 0 0 100000 50000 50 10000 1 2 2 4.947 4.016 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed519606501.log 14284 hl-extractinstructions.txt 20170319_193649 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_19
20170319_193647 50 1 2 20 100000 715258232 399 10000 0 2380 9601 399 9 10000 1 2664 2664 0 202 0 0 0 0 0 100000 50000 50 10000 1 2 3 6.201 5.016 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed715258232.log 14317 hl-extractinstructions.txt 20170319_193702 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_20
20170319_193649 50 1 2 20 100000 792850679 545 10000 0 2096 9455 545 9 10000 1 2327 2327 0 388 0 0 0 0 0 100000 50000 50 10000 1 2 2 6.894 5.891 ../hl/a10000s1shvar/log/doc50cop2shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed792850679.log 14813 hl-extractinstructions.txt 20170319_193704 0.5 8cd75381cab66cc0579495c54419e44b1072afd7_21
20170319_193651 50 1 2 30 100000 919028296 336 10000 0 1325 9664 336 9 10000 1 1383 1383 0 332 0 0 0 0 0 100000 50000 50 10000 1 2 2 6.930 5.594 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed919028296.log 15284 hl-extractinstructions.txt 20170319_193706 0.5 8a069350c304511998936c5560b4862b7fe31fbb_1
20170319_193655 50 1 2 30 100000 103765041 232 10000 0 9609 223 232 9 10000 1 1601 1601 0 228 0 0 0 0 0 100000 50000 50 10000 1 2 1 6.144 5.093 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed103765041.log 14803 hl-extractinstructions.txt 20170319_193709 0.5 8a069350c304511998936c5560b4862b7fe31fbb_2
20170319_193656 50 1 2 30 100000 141246882 337 10000 0 1246 9663 337 9 10000 1 1318 1318 0 335 0 0 0 0 0 100000 50000 50 10000 1 2 0 6.637 5.561 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed141246882.log 15282 hl-extractinstructions.txt 20170319_193711 0.5 8a069350c304511998936c5560b4862b7fe31fbb_3
20170319_193701 50 1 2 30 100000 117661523 8 10000 7987 2006 0 8 9 10000 1 1992 1992 0 8 0 0 0 0 0 100000 50000 50 10000 1 2 3 4.304 3.234 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed117661523.log 13764 hl-extractinstructions.txt 20170319_193713 0.5 8a069350c304511998936c5560b4862b7fe31fbb_5
20170319_193658 50 1 2 30 100000 681028781 558 10000 0 1151 9442 558 9 10000 1 1203 1203 0 427 0 0 0 0 0 100000 50000 50 10000 1 2 0 7.273 6.047 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed681028781.log 15805 hl-extractinstructions.txt 20170319_193713 0.5 8a069350c304511998936c5560b4862b7fe31fbb_4
20170319_193715 50 1 2 30 100000 967561224 10000 10000 0 1253 0 10000 9 10000 1 1322 1322 0 10000 0 0 0 0 0 100000 50000 50 10000 1 2 1 4.299 3.266 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed967561224.log 13817 hl-extractinstructions.txt 20170319_193727 0.5 8a069350c304511998936c5560b4862b7fe31fbb_7
20170319_193713 50 1 2 30 100000 105731136 324 10000 0 1288 9676 324 9 10000 1 1354 1354 0 324 0 0 0 0 0 100000 50000 50 10000 1 2 1 5.925 4.953 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed105731136.log 15295 hl-extractinstructions.txt 20170319_193727 0.5 8a069350c304511998936c5560b4862b7fe31fbb_6
20170319_193718 50 1 2 30 100000 420477893 237 10000 0 9609 211 237 9 10000 1 1566 1566 0 236 0 0 0 0 0 100000 50000 50 10000 1 2 2 5.474 4.437 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed420477893.log 14787 hl-extractinstructions.txt 20170319_193731 0.5 8a069350c304511998936c5560b4862b7fe31fbb_8
20170319_193730 50 1 2 30 100000 263688301 133 10000 0 9712 214 133 9 10000 1 1764 1764 0 132 0 0 0 0 0 100000 50000 50 10000 1 2 1 5.180 3.984 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed263688301.log 14278 hl-extractinstructions.txt 20170319_193743 0.5 8a069350c304511998936c5560b4862b7fe31fbb_9
20170319_193732 50 1 2 30 100000 50746969 346 10000 0 1217 9654 346 9 10000 1 1275 1275 0 345 0 0 0 0 0 100000 50000 50 10000 1 2 1 7.035 5.719 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed50746969.log 15306 hl-extractinstructions.txt 20170319_193747 0.5 8a069350c304511998936c5560b4862b7fe31fbb_10
20170319_193735 50 1 2 30 100000 533657980 225 10000 0 9582 253 225 9 10000 1 1693 1693 0 225 0 0 0 0 0 100000 50000 50 10000 1 2 2 6.336 5.235 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed533657980.log 14816 hl-extractinstructions.txt 20170319_193749 0.5 8a069350c304511998936c5560b4862b7fe31fbb_11
20170319_193737 50 1 2 30 100000 711283608 261 10000 0 9542 229 261 9 10000 1 1501 1501 0 259 0 0 0 0 0 100000 50000 50 10000 1 2 1 6.368 4.985 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed711283608.log 14758 hl-extractinstructions.txt 20170319_193751 0.5 8a069350c304511998936c5560b4862b7fe31fbb_12
20170319_193740 50 1 2 30 100000 597296547 241 10000 0 9603 210 241 9 10000 1 1561 1561 0 237 0 0 0 0 0 100000 50000 50 10000 1 2 3 5.780 4.5 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed597296547.log 14816 hl-extractinstructions.txt 20170319_193753 0.5 8a069350c304511998936c5560b4862b7fe31fbb_13
20170319_193742 50 1 2 30 100000 664375964 122 10000 0 9688 223 122 9 10000 1 1814 1814 0 120 0 0 0 0 0 100000 50000 50 10000 1 2 1 4.549 3.625 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed664375964.log 14256 hl-extractinstructions.txt 20170319_193755 0.5 8a069350c304511998936c5560b4862b7fe31fbb_14
20170319_193754 50 1 2 30 100000 258760793 10000 10000 0 243 0 10000 9 10000 1 243 243 0 10000 0 0 0 0 0 100000 50000 50 10000 1 2 0 2.749 1.671 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed258760793.log 13803 hl-extractinstructions.txt 20170319_193804 0.5 8a069350c304511998936c5560b4862b7fe31fbb_15
20170319_193756 50 1 2 30 100000 666549275 227 10000 0 9607 239 227 9 10000 1 1648 1648 0 227 0 0 0 0 0 100000 50000 50 10000 1 2 1 5.590 4.453 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed666549275.log 14816 hl-extractinstructions.txt 20170319_193809 0.5 8a069350c304511998936c5560b4862b7fe31fbb_16
20170319_193758 50 1 2 30 100000 376517787 12 10000 7954 2036 0 12 9 10000 1 2042 2042 0 9 0 0 0 0 0 100000 50000 50 10000 1 2 1 4.324 3.39 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed376517787.log 13801 hl-extractinstructions.txt 20170319_193810 0.5 8a069350c304511998936c5560b4862b7fe31fbb_17
20170319_193800 50 1 2 30 100000 817713633 12 10000 7963 2028 0 12 9 10000 1 2035 2035 0 10 0 0 0 0 0 100000 50000 50 10000 1 2 1 4.126 3.188 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed817713633.log 13786 hl-extractinstructions.txt 20170319_193812 0.5 8a069350c304511998936c5560b4862b7fe31fbb_18
20170319_193813 50 1 2 30 100000 519606501 147 10000 0 9875 0 147 9 10000 1 2062 2062 0 14 0 0 0 0 0 100000 50000 50 10000 1 2 1 4.372 3.469 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed519606501.log 13784 hl-extractinstructions.txt 20170319_193825 0.5 8a069350c304511998936c5560b4862b7fe31fbb_19
20170319_193815 50 1 2 30 100000 715258232 131 10000 0 9691 229 131 9 10000 1 1839 1839 0 129 0 0 0 0 0 100000 50000 50 10000 1 2 2 4.752 3.859 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed715258232.log 14296 hl-extractinstructions.txt 20170319_193827 0.5 8a069350c304511998936c5560b4862b7fe31fbb_20
20170319_193817 50 1 2 30 100000 792850679 377 10000 0 1458 9623 377 9 10000 1 1553 1553 0 271 0 0 0 0 0 100000 50000 50 10000 1 2 1 5.791 4.719 ../hl/a10000s1shvar/log/doc50cop2shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh50000i50s1m10000_seed792850679.log 14804 hl-extractinstructions.txt 20170319_193831 0.5 8a069350c304511998936c5560b4862b7fe31fbb_21
