timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170318_154746 50 1 1 20 100000 664375964 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 6 1.395 0.719 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed664375964.log 12939 hl-extractinstructions.txt 20170318_154755 0.5 a72d0fc55f4eaeb89cd24c189547af4c860b48fc_14
20170318_154748 50 1 1 20 100000 258760793 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 1 1.598 0.906 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed258760793.log 12974 hl-extractinstructions.txt 20170318_154758 0.5 a72d0fc55f4eaeb89cd24c189547af4c860b48fc_15
20170318_154750 50 1 1 20 100000 666549275 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 1 2.200 1.531 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed666549275.log 13000 hl-extractinstructions.txt 20170318_154800 0.5 a72d0fc55f4eaeb89cd24c189547af4c860b48fc_16
20170318_154753 50 1 1 20 100000 376517787 1581 10000 8419 0 0 1581 9 10000 1 0 0 0 1441 0 0 0 0 0 100000 30000 50 10000 1 2 0 2.603 1.89 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed376517787.log 12978 hl-extractinstructions.txt 20170318_154803 0.5 a72d0fc55f4eaeb89cd24c189547af4c860b48fc_17
20170318_154755 50 1 1 20 100000 817713633 1561 10000 8439 0 0 1561 9 10000 1 0 0 0 1418 0 0 0 0 0 100000 30000 50 10000 1 2 2 2.479 1.781 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed817713633.log 12961 hl-extractinstructions.txt 20170318_154805 0.5 a72d0fc55f4eaeb89cd24c189547af4c860b48fc_18
20170318_154757 50 1 1 20 100000 519606501 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 1 2.613 1.969 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed519606501.log 12963 hl-extractinstructions.txt 20170318_154807 0.5 a72d0fc55f4eaeb89cd24c189547af4c860b48fc_19
20170318_154759 50 1 1 20 100000 715258232 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 2 2.667 1.953 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed715258232.log 12977 hl-extractinstructions.txt 20170318_154809 0.5 a72d0fc55f4eaeb89cd24c189547af4c860b48fc_20
20170318_154802 50 1 1 20 100000 792850679 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 3 2.218 1.515 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed792850679.log 12983 hl-extractinstructions.txt 20170318_154811 0.5 a72d0fc55f4eaeb89cd24c189547af4c860b48fc_21
20170318_154804 50 1 1 30 100000 919028296 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 2 1.636 0.983 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed919028296.log 12972 hl-extractinstructions.txt 20170318_154813 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_1
20170318_154806 50 1 1 30 100000 103765041 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 30000 50 10000 1 2 3 1.789 1.14 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh30000i50s1m10000_seed103765041.log 12974 hl-extractinstructions.txt 20170318_154815 0.5 98eb97186f51a176d00d3ac6e6270f231110f23c_2
