timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170317_135124 50 1 1 10 100000 664375964 2963 10000 7037 0 0 2963 9 10000 1 0 0 0 2695 0 0 0 0 0 100000 20000 50 10000 1 2 3 3.231 2.36 ../hl/a10000s1shvar/log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed664375964.log 12934 hl-extractinstructions.txt 20170317_135135 0.5 4a0b380fba78e48097837144b05ca447fc9acd1b_14
20170317_135126 50 1 1 10 100000 258760793 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 1.551 0.844 ../hl/a10000s1shvar/log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed258760793.log 12978 hl-extractinstructions.txt 20170317_135135 0.5 4a0b380fba78e48097837144b05ca447fc9acd1b_15
20170317_135129 50 1 1 10 100000 666549275 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 2.143 1.484 ../hl/a10000s1shvar/log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed666549275.log 13002 hl-extractinstructions.txt 20170317_135139 0.5 4a0b380fba78e48097837144b05ca447fc9acd1b_16
20170317_135131 50 1 1 10 100000 376517787 2931 10000 7069 0 0 2931 9 10000 1 0 0 0 2689 0 0 0 0 0 100000 20000 50 10000 1 2 1 3.064 2.344 ../hl/a10000s1shvar/log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed376517787.log 12980 hl-extractinstructions.txt 20170317_135142 0.5 4a0b380fba78e48097837144b05ca447fc9acd1b_17
20170317_135133 50 1 1 10 100000 817713633 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 3.037 2.422 ../hl/a10000s1shvar/log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed817713633.log 12977 hl-extractinstructions.txt 20170317_135144 0.5 4a0b380fba78e48097837144b05ca447fc9acd1b_18
20170317_135135 50 1 1 10 100000 519606501 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 3.026 2.265 ../hl/a10000s1shvar/log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed519606501.log 12965 hl-extractinstructions.txt 20170317_135146 0.5 4a0b380fba78e48097837144b05ca447fc9acd1b_19
20170317_135137 50 1 1 10 100000 715258232 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.385 1.75 ../hl/a10000s1shvar/log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed715258232.log 12981 hl-extractinstructions.txt 20170317_135147 0.5 4a0b380fba78e48097837144b05ca447fc9acd1b_20
20170317_135140 50 1 1 10 100000 792850679 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 1.420 0.75 ../hl/a10000s1shvar/log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed792850679.log 12978 hl-extractinstructions.txt 20170317_135149 0.5 4a0b380fba78e48097837144b05ca447fc9acd1b_21
20170317_135142 50 1 1 20 100000 919028296 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 1.555 0.859 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed919028296.log 12972 hl-extractinstructions.txt 20170317_135151 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_1
20170317_135154 50 1 1 20 100000 103765041 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.758 1.015 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed103765041.log 12979 hl-extractinstructions.txt 20170317_135204 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_2
20170317_135156 50 1 1 20 100000 141246882 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 1 2.191 1.5 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed141246882.log 12978 hl-extractinstructions.txt 20170317_135206 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_3
20170317_135159 50 1 1 20 100000 681028781 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.418 0.719 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed681028781.log 12994 hl-extractinstructions.txt 20170317_135208 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_4
20170317_135201 50 1 1 20 100000 117661523 1579 10000 8421 0 0 1579 9 10000 1 0 0 0 1402 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.463 1.719 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed117661523.log 12943 hl-extractinstructions.txt 20170317_135211 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_5
20170317_135203 50 1 1 20 100000 105731136 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.652 0.906 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed105731136.log 12967 hl-extractinstructions.txt 20170317_135212 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_6
20170317_135206 50 1 1 20 100000 967561224 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 1.990 1.375 ../hl/a10000s1shvar/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed967561224.log 12977 hl-extractinstructions.txt 20170317_135216 0.5 845896f0edaf65f20f72144395432ce9ea9ba750_7
