timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170514_164329 50 1 1 20 100000 681028781 1619 10000 8381 0 0 1619 9 10000 1 0 0 0 1462 0 0 0 0 0 0 0 0 0 0 2 0 8.734 5.25 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed681028781.log 997555 hl-extractinstructions.txt 20170514_164349 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_4
20170514_164330 50 1 1 20 100000 117661523 1581 10000 8419 0 0 1581 9 10000 1 0 0 0 1412 0 0 0 0 0 0 0 0 0 0 2 0 8.802 5.016 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed117661523.log 977460 hl-extractinstructions.txt 20170514_164351 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_5
20170514_164352 50 1 1 20 100000 105731136 1539 10000 8461 0 0 1539 9 10000 1 0 0 0 1402 0 0 0 0 0 0 0 0 0 0 2 0 5.622 3.266 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed105731136.log 960848 hl-extractinstructions.txt 20170514_164409 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_6
20170514_164403 50 1 1 20 100000 967561224 1579 10000 8421 0 0 1579 9 10000 1 0 0 0 1426 0 0 0 0 0 0 0 0 0 0 2 0 8.208 4.797 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed967561224.log 985255 hl-extractinstructions.txt 20170514_164424 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_7
20170514_164405 50 1 1 20 100000 420477893 1609 10000 8391 0 0 1609 9 10000 1 0 0 0 1468 0 0 0 0 0 0 0 0 0 0 2 0 8.322 4.984 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed420477893.log 997407 hl-extractinstructions.txt 20170514_164426 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_8
20170514_164417 50 1 1 20 100000 263688301 1566 10000 8434 0 0 1566 9 10000 1 0 0 0 1427 0 0 0 0 0 0 0 0 0 0 2 0 7.340 4.453 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed263688301.log 969065 hl-extractinstructions.txt 20170514_164435 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_9
20170514_164420 50 1 1 20 100000 50746969 1541 10000 8459 0 0 1541 9 10000 1 0 0 0 1413 0 0 0 0 0 0 0 0 0 0 2 0 7.295 4.625 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed50746969.log 964967 hl-extractinstructions.txt 20170514_164440 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_10
20170514_164438 50 1 1 20 100000 533657980 1649 10000 8351 0 0 1649 9 10000 1 0 0 0 1511 0 0 0 0 0 0 0 0 0 0 2 0 6.571 4.109 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed533657980.log 1024960 hl-extractinstructions.txt 20170514_164456 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_11
20170514_164450 50 1 1 20 100000 711283608 1553 10000 8447 0 0 1553 9 10000 1 0 0 0 1426 0 0 0 0 0 0 0 0 0 0 2 0 7.416 4.703 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed711283608.log 969378 hl-extractinstructions.txt 20170514_164510 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_12
20170514_164452 50 1 1 20 100000 597296547 1558 10000 8442 0 0 1558 9 10000 1 0 0 0 1421 0 0 0 0 0 0 0 0 0 0 2 0 7.892 4.78 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed597296547.log 969952 hl-extractinstructions.txt 20170514_164516 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_13
20170514_164504 50 1 1 20 100000 664375964 1595 10000 8405 0 0 1595 9 10000 1 0 0 0 1449 0 0 0 0 0 0 0 0 0 0 2 0 8.513 5.047 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed664375964.log 989370 hl-extractinstructions.txt 20170514_164524 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_14
20170514_164506 50 1 1 20 100000 258760793 1613 10000 8387 0 0 1613 9 10000 1 0 0 0 1460 0 0 0 0 0 0 0 0 0 0 2 0 8.900 5.233 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed258760793.log 1003342 hl-extractinstructions.txt 20170514_164526 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_15
20170514_164528 50 1 1 20 100000 666549275 1634 10000 8366 0 0 1634 9 10000 1 0 0 0 1492 0 0 0 0 0 0 0 0 0 0 2 0 7.497 4.844 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed666549275.log 1015853 hl-extractinstructions.txt 20170514_164548 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_16
20170514_164530 50 1 1 20 100000 376517787 1575 10000 8425 0 0 1575 9 10000 1 0 0 0 1418 0 0 0 0 0 0 0 0 0 0 2 0 7.049 4.375 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed376517787.log 968955 hl-extractinstructions.txt 20170514_164550 0.5 c4423d5ebf12be653073dbe615ab36e8305e15c4_17
