../hl/tabs/analysis_glitchvslife_20170524_edited_03.txt 20170525_153815EDT 
glitchvslife tests HL copies=var Audit=1yr Glitch=0,3333, dur=250,1000 lifem=var svrdeflife=0,100000 seed21 

Reordered tables based on 
glitchvslife tests HL copies=var Audit=1yr Glitch=0,3333, dur=250,1000 lifem=var svrdeflife=0,100000 seed21 
(is bad glitch worse than server finite life?)(data merged and subsetted) 

Input data from 		 ../hl/data/GiantOutput_glitchvslife_20170522_edited_03.txt 
Output analysis into 	 ../hl/tabs/analysis_glitchvslife_20170524_edited_03.txt 

analysis tables by 		 ./ShelfAnalyze.r 	 20170514_131518EDT 
and summarize script 	 ./summ-glitchvslife-4.r 	 20170525_114100EDT 
at 	 20170525_153815EDT 



Summary losses (midmeans), normal order: freq impact life copies 
(varying from slowest to fastest, i.e., copies varies most quickly) 

    glitchfreq impact duration lifem copies svrdeflife lost midmean median Nreps
117       3333     50     1000   200      2          0         0.36      0    21
118       3333     50     1000   200      3          0         0.00      0    21
119       3333     50     1000   200      4          0         0.00      0    21
120       3333     50     1000   200      5          0         0.00      0    21
121       3333     50     1000   300      1          0       131.00    130    21
122       3333     50     1000   300      2          0         0.00      0    21
123       3333     50     1000   300      3          0         0.00      0    21
124       3333     50     1000   300      4          0         0.00      0    21
125       3333     50     1000   300      5          0         0.00      0    21
126       3333     50     1000   500      1          0        79.55     79    21
127       3333     50     1000   500      2          0         0.00      0    21
128       3333     50     1000   500      3          0         0.00      0    21
129       3333     50     1000   500      4          0         0.00      0    21
130       3333     50     1000   500      5          0         0.00      0    21
131       3333     50     1000  1000      1          0        39.55     39    21
132       3333     50     1000  1000      2          0         0.00      0    21
133       3333     50     1000  1000      3          0         0.00      0    21
134       3333     50     1000  1000      4          0         0.00      0    21
135       3333     50     1000  1000      5          0         0.00      0    21
136       3333     90      250    10      1          0      3865.73   3844    21
137       3333     90      250    10      2          0       226.55    228    21
138       3333     90      250    10      3          0        10.73     10    21
139       3333     90      250    10      4          0         0.45      0    21
140       3333     90      250    10      5          0         0.00      0    21
141       3333     90      250    20      1          0      2152.82   2159    21
142       3333     90      250    20      2          0        54.36     54    21
143       3333     90      250    20      3          0         1.45      1    21
144       3333     90      250    20      4          0         0.00      0    21
145       3333     90      250    20      5          0         0.00      0    21
146       3333     90      250    30      1          0      1482.45   1505    21
147       3333     90      250    30      2          0        23.55     24    21
148       3333     90      250    30      3          0         0.00      0    21
149       3333     90      250    30      4          0         0.00      0    21
150       3333     90      250    30      5          0         0.00      0    21
151       3333     90      250    50      1          0       878.91    886    21
152       3333     90      250    50      2          0         8.18      8    21
153       3333     90      250    50      3          0         0.00      0    21
154       3333     90      250    50      4          0         0.00      0    21
155       3333     90      250    50      5          0         0.00      0    21
156       3333     90      250   100      1          0       422.18    423    21
157       3333     90      250   100      2          0         2.18      2    21
158       3333     90      250   100      3          0         0.00      0    21
159       3333     90      250   100      4          0         0.00      0    21
160       3333     90      250   100      5          0         0.00      0    21
161       3333     90      250   200      1          0       200.18    199    21
162       3333     90      250   200      2          0         0.09      0    21
163       3333     90      250   200      3          0         0.00      0    21
164       3333     90      250   200      4          0         0.00      0    21
165       3333     90      250   200      5          0         0.00      0    21
166       3333     90      250   300      1          0       128.36    129    21
167       3333     90      250   300      2          0         0.00      0    21
168       3333     90      250   300      3          0         0.00      0    21
169       3333     90      250   300      4          0         0.00      0    21
170       3333     90      250   300      5          0         0.00      0    21
171       3333     90      250   500      1          0        79.64     80    21
172       3333     90      250   500      2          0         0.00      0    21
173       3333     90      250   500      3          0         0.00      0    21
174       3333     90      250   500      4          0         0.00      0    21
175       3333     90      250   500      5          0         0.00      0    21
176       3333     90      250  1000      1          0        38.73     38    21
177       3333     90      250  1000      2          0         0.00      0    21
