timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20181022_161151 50 1 4 2 1000000 666549275 614 10000 0 9985 7295 614 99 10000 1 TOTAL 608931 569901 39030 608 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1972.564 1967.593 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed666549275.log 54134 hl-extractinstructions.txt 20181022_164444 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_16
20181022_161141 50 1 4 2 1000000 967561224 603 10000 0 9983 7141 603 99 10000 1 TOTAL 608550 569982 38568 603 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1985.628 1978.413 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed967561224.log 54137 hl-extractinstructions.txt 20181022_164448 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_7
20181022_161142 50 1 4 2 1000000 420477893 594 10000 0 9985 7241 594 99 10000 1 TOTAL 609816 571350 38466 589 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1985.158 1979.920 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed420477893.log 54139 hl-extractinstructions.txt 20181022_164448 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_8
20181022_161150 50 1 4 2 1000000 258760793 614 10000 0 9990 7216 614 99 10000 1 TOTAL 608332 569308 39024 610 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1984.930 1980.540 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed258760793.log 54138 hl-extractinstructions.txt 20181022_164455 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_15
20181022_161148 50 1 4 2 1000000 597296547 593 10000 0 9993 7344 593 99 10000 1 TOTAL 609794 570665 39129 587 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1995.841 1990.261 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed597296547.log 54143 hl-extractinstructions.txt 20181022_164504 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_13
20181022_161155 50 1 4 2 1000000 715258232 650 10000 0 9983 7341 650 99 10000 1 TOTAL 608978 569135 39843 639 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2004.424 1999.181 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed715258232.log 54138 hl-extractinstructions.txt 20181022_164520 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_20
20181022_161147 50 1 4 2 1000000 711283608 571 10000 0 9990 7276 571 99 10000 1 TOTAL 609538 570451 39087 560 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2012.863 2007.777 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed711283608.log 54138 hl-extractinstructions.txt 20181022_164520 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_12
20181022_161153 50 1 4 2 1000000 817713633 627 10000 0 9986 7269 627 99 10000 1 TOTAL 607526 568484 39042 621 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2015.144 2010.807 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed817713633.log 54125 hl-extractinstructions.txt 20181022_164529 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_18
20181022_161146 50 1 4 2 1000000 533657980 626 10000 0 9990 7271 626 99 10000 1 TOTAL 609476 570515 38961 624 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2050.666 2043.645 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed533657980.log 54138 hl-extractinstructions.txt 20181022_164557 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_11
20181022_161143 50 1 4 2 1000000 263688301 616 10000 0 9992 7192 616 99 10000 1 TOTAL 607506 569010 38496 613 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2082.054 2075.982 ../hl201810/LONG100/log/doc50cop4shlf1lif2_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed263688301.log 54127 hl-extractinstructions.txt 20181022_164626 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.054 19b0c90b6b87558ee343b0969bf267a16829eae5_9
