file	type	total	code	comment	blank	short
../PreservationSimulation/shelf/makeinstructions/makeinstructions-b0200.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-b0300.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-b0500.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-b1000.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-b10000.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-b2000.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-b3000.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-b5000.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-instructions-9999.txt	txt	40	36	0	4	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-instructions-long100-c03b0050.txt	txt	71	68	0	3	0
../PreservationSimulation/shelf/makeinstructions/makeinstructions-instructions-long100-c03b0100.txt	txt	71	68	0	3	0
../PreservationSimulation/shelf/q2-d50a0-00.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/q2-d50a10000s1-00.txt	txt	1298	1298	0	0	0
../PreservationSimulation/shelf/q2-d50a10000s1long100-output-00.txt	txt	103	103	0	0	0
../PreservationSimulation/shelf/q2-d50a10000s4-01.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/q2-d50a1000s1h1-output-00.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/q2-d50a1000s1h10-output-01.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/q2-d50a2500s1-output-00.txt	txt	848	848	0	0	0
../PreservationSimulation/shelf/q2-d50a2500s1-output-01.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/q2-d50aunif10000s4-00.txt	txt	1332	1332	0	0	0
../PreservationSimulation/shelf/q2-d50aunif10000s4-analysis-01.txt	txt	2430	1943	0	487	0
../PreservationSimulation/shelf/q2-d50aunif10000s4-AuditQuarterlyUniform-analysis-00.txt	txt	2419	1932	0	487	0
../PreservationSimulation/shelf/q2-d50aunif10000s4-output-01.txt	txt	1332	1332	0	0	0
../PreservationSimulation/shelf/q2-extractinstructions-02.txt	txt	80	67	0	13	0
../PreservationSimulation/shelf/q2-output-03.txt	txt	1298	1298	0	0	0
../PreservationSimulation/shelf/q2-shelf-output.txt	txt	19	18	0	1	0
../PreservationSimulation/shelf/results/AuditAnnually/q2-d50a10000s1-AuditAnnually-analysis-00.txt	txt	2324	1849	0	475	0
../PreservationSimulation/shelf/results/AuditAnnually/q2-d50a10000s1-output-00.txt	txt	1298	1298	0	0	0
../PreservationSimulation/shelf/results/AuditMonthlyTotal/q2-d50a1000s1h10-output-01.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/results/AuditMonthlyTotal/q2-d50a1000s1h10-TotalAuditMonthly-analysis-01.txt	txt	2167	1716	0	451	0
../PreservationSimulation/shelf/results/AuditMonthlyTotalSmallShelf/q2-d50a1000s1h1-output-00.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/results/AuditMonthlyTotalSmallShelf/q2-d50a1000s1h1-TotalAuditMonthly-SmallShelf-analysis-00.txt	txt	2169	1718	0	451	0
../PreservationSimulation/shelf/results/AuditNone/q2-d50a0-00.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/results/AuditNone/q2-d50a0-NoAuditing-analysis-00.txt	txt	2282	1831	0	451	0
../PreservationSimulation/shelf/results/AuditQuarterlySystematic/q2-d50a10000s4-01.txt	txt	1233	1233	0	0	0
../PreservationSimulation/shelf/results/AuditQuarterlySystematic/q2-d50a10000s4-SystematicSubsetAuditQuarterly-analysis-01.txt	txt	2214	1763	0	451	0
../PreservationSimulation/shelf/results/AuditQuarterlyTotal/q2-d50a2500s1-output-00.txt	txt	848	848	0	0	0
../PreservationSimulation/shelf/results/AuditQuarterlyTotal/q2-d50a2500s1-TotalAuditQuarterly-analysis-00.txt	txt	1525	1214	0	311	0
../PreservationSimulation/shelf/results/AuditQuarterlyTotal/q2-d50a2500s1-TotalAuditQuarterly-analysis-01.txt	txt	2200	1749	0	451	0
../PreservationSimulation/shelf/results/AuditQuarterlyUniform/q2-d50aunif10000s4-00.txt	txt	1332	1332	0	0	0
../PreservationSimulation/shelf/results/AuditQuarterlyUniform/q2-d50aunif10000s4-AuditQuarterlyUniform-analysis-01.txt	txt	2430	1943	0	487	0
../PreservationSimulation/shelf/results/AuditQuarterlyUniform/q2-d50aunif10000s4-output-01.txt	txt	1332	1332	0	0	0
../PreservationSimulation/shelf/results/Q0_DocsizeComparisons/q0b-alllife-allsize-allcop-seed11-noaudits-megahours.txt	txt	1332	1332	0	0	0
../PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf4_output.txt	txt	83	83	0	0	0
../PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf5_output.txt	txt	1799	1188	0	611	0
../PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf7_output.txt	txt	6566	5323	0	1243	0
../PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf8_output.txt	txt	1352	1082	0	270	0
../PreservationSimulation/shelf/shelf8_output.txt	txt	1352	1082	0	270	0
../PreservationSimulation/shelf/WeeklyCodeLineCounts-20140804b.txt	txt	39	39	0	0	0
../PreservationSimulation/shelf/WeeklyCodeLineCounts_20140711.txt	txt	55	55	0	0	0
../PreservationSimulation/shelf/WeeklyCodeLineCounts_20141222.txt	txt	56	56	0	0	0
