file	type	total	code	comment	blank	short
/home/landau/working/PreservationSimulation/shelf/dbcleardone.sh	sh/perl/r	23	14	6	3	0
/home/landau/working/PreservationSimulation/shelf/debug/loff.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/debug/lon.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/debug/lond.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/debug/lone.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/debug/tfailonly.sh	sh/perl/r	2	2	0	0	0
/home/landau/working/PreservationSimulation/shelf/debug/toff.sh	sh/perl/r	2	2	0	0	0
/home/landau/working/PreservationSimulation/shelf/debug/ton.sh	sh/perl/r	2	1	0	1	0
/home/landau/working/PreservationSimulation/shelf/debug/ton5.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/emptygiantoutput.sh	sh/perl/r	38	25	8	5	0
/home/landau/working/PreservationSimulation/shelf/howlong.sh	sh/perl/r	27	18	4	5	0
/home/landau/working/PreservationSimulation/shelf/instructions/makeins23.sh	sh/perl/r	19	10	6	3	0
/home/landau/working/PreservationSimulation/shelf/maxcores.sh	sh/perl/r	8	1	6	1	0
/home/landau/working/PreservationSimulation/shelf/mongoshell.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/narrowallfiles.sh	sh/perl/r	51	30	16	5	0
/home/landau/working/PreservationSimulation/shelf/poff.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/pon.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/posttestcheckact.sh	sh/perl/r	48	35	8	5	0
/home/landau/working/PreservationSimulation/shelf/pretestchecklist.sh	sh/perl/r	146	106	16	24	0
/home/landau/working/PreservationSimulation/shelf/setupfamilydir.sh	sh/perl/r	66	43	14	9	0
/home/landau/working/PreservationSimulation/shelf/start_brokerform.sh	sh/perl/r	63	35	21	7	0
/home/landau/working/PreservationSimulation/shelf/toff.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/ton.sh	sh/perl/r	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/caselog_howlong.awk	sh/perl/r	24	15	4	3	2
/home/landau/working/PreservationSimulation/shelf/instructions/ins23.awk	sh/perl/r	10	7	2	1	0
/home/landau/working/PreservationSimulation/shelf/broker2commandlist.txt	text	102	84	0	18	0
/home/landau/working/PreservationSimulation/shelf/brokercommandlist.txt	text	110	89	0	21	0
/home/landau/working/PreservationSimulation/shelf/docs/Documents that need revision before release 20200113.txt	text	49	38	0	11	0
/home/landau/working/PreservationSimulation/shelf/docs/HowTo_RunOnAWS.txt	text	307	249	0	58	0
/home/landau/working/PreservationSimulation/shelf/docs/TODO.txt	text	608	540	0	68	0
/home/landau/working/PreservationSimulation/shelf/fix ubuntu 18.04 awsinstall problem.txt	text	60	37	0	23	0
/home/landau/working/PreservationSimulation/shelf/GiantOutput_HeaderOnly.txt	text	1	1	0	0	0
/home/landau/working/PreservationSimulation/shelf/hl-extractinstructions.txt	text	140	120	0	20	0
/home/landau/working/PreservationSimulation/shelf/R/hl/hl_AuditNONE_cop1_glitch0_seed101_analysis_20170303_00.txt	text	755	668	0	87	0
/home/landau/working/PreservationSimulation/shelf/R/R ggplot legends URL.txt	text	2	1	0	1	0
/home/landau/working/PreservationSimulation/shelf/randomseeds.txt	text	1001	1000	0	1	0
/home/landau/working/PreservationSimulation/shelf/randomseeds1000.txt	text	1001	1000	0	1	0
/home/landau/working/PreservationSimulation/shelf/randomseeds10000.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomseeds_TESTING.txt	text	1001	1000	0	1	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/10000Randoms01.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/10000Randoms04.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/10000Randoms07.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/10000Randoms08.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/10000Randoms09.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/10000Randoms10.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/10000RandomSequence01.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/10000RandomSequence02.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/1000Randoms.txt	text	1000	1000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/109KRandomsToUse.txt	text	109995	109995	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/9999Randoms02a.txt	text	9999	9999	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/9999Randoms03a.txt	text	9999	9999	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/9999Randoms05a.txt	text	9999	9999	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/9999Randoms06a.txt	text	9999	9999	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/9999Randoms11a.txt	text	9999	9999	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomstouse/WHEREFROM.txt	text	11	9	0	2	0
/home/landau/working/PreservationSimulation/shelf/randomswithdups/10000Randoms02.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomswithdups/10000Randoms03.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomswithdups/10000Randoms05.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomswithdups/10000Randoms06.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/randomswithdups/10000Randoms11.txt	text	10000	10000	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20140711.txt	text	55	55	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20140804b.txt	text	39	39	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20141222.txt	text	56	56	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20150102.txt	text	119	119	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20170212.txt	text	326	326	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20170528.txt	text	403	403	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20170610.txt	text	367	367	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20210126.txt	text	132	132	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20150515.txt	text	156	156	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20150811.txt	text	206	206	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20180813.txt	text	371	371	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20190305.txt	text	499	499	0	0	0
/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20200318.txt	text	167	167	0	0	0
/home/landau/working/PreservationSimulation/shelf/defaults/audit.csv	sh/perl/r	7	7	0	0	0
/home/landau/working/PreservationSimulation/shelf/defaults/clients.csv	sh/perl/r	2	2	0	0	0
/home/landau/working/PreservationSimulation/shelf/defaults/clients_NORMAL.csv	sh/perl/r	2	2	0	0	0
/home/landau/working/PreservationSimulation/shelf/defaults/clients_SHOCKSONLY.csv	sh/perl/r	2	2	0	0	0
/home/landau/working/PreservationSimulation/shelf/defaults/distn.csv	sh/perl/r	6	6	0	0	0
/home/landau/working/PreservationSimulation/shelf/defaults/docsize.csv	sh/perl/r	4	3	0	1	0
/home/landau/working/PreservationSimulation/shelf/defaults/params.csv	sh/perl/r	5	5	0	0	0
/home/landau/working/PreservationSimulation/shelf/defaults/quality.csv	sh/perl/r	6	6	0	0	0
/home/landau/working/PreservationSimulation/shelf/defaults/servers.csv	sh/perl/r	151	151	0	0	0
/home/landau/working/PreservationSimulation/shelf/instructions/auditfreq.ins3	text	12	11	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/auditsegments.ins3	text	11	10	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/audittype.ins3	text	10	8	0	2	0
/home/landau/working/PreservationSimulation/shelf/instructions/docsize.ins3	text	9	8	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/glitchdecay.ins3	text	11	9	0	2	0
/home/landau/working/PreservationSimulation/shelf/instructions/glitchfreq.ins3	text	18	17	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/glitchignorelevel.ins3	text	7	5	0	2	0
/home/landau/working/PreservationSimulation/shelf/instructions/glitchimpact.ins3	text	13	12	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/glitchmaxlife.ins3	text	12	11	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/glitchspan.ins3	text	10	8	0	2	0
/home/landau/working/PreservationSimulation/shelf/instructions/lifem.ins3	text	23	21	0	2	0
/home/landau/working/PreservationSimulation/shelf/instructions/ncopies.ins3	text	18	17	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/ndocuments.ins3	text	11	10	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/serverdefaultlife.ins3	text	19	18	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/shelfsize.ins3	text	8	7	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/shockfreq.ins3	text	17	16	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/shockimpact.ins3	text	16	15	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/shockmaxlife.ins3	text	14	13	0	1	0
/home/landau/working/PreservationSimulation/shelf/instructions/shockspan.ins3	text	12	10	0	2	0
/home/landau/working/PreservationSimulation/shelf/instructions/simlen.ins3	text	13	12	0	1	0
/home/landau/working/PreservationSimulation/shelf/views/brokergroup_form2.tpl	xml/html	688	563	47	76	2
/home/landau/working/PreservationSimulation/shelf/views/brokergroup_setupform.tpl	xml/html	172	80	72	18	2
/home/landau/working/PreservationSimulation/shelf/views/mainsim_form.tpl	xml/html	350	320	12	18	0
/home/landau/working/PreservationSimulation/shelf/views/brokergroup_form_base.j2	xml/html	306	219	51	34	2
/home/landau/working/PreservationSimulation/shelf/views/brokergroup_form_insert.j2	xml/html	271	174	51	46	0
/home/landau/working/PreservationSimulation/shelf/views/brokergroup_setupform_base.j2	xml/html	104	61	26	15	2
/home/landau/working/PreservationSimulation/shelf/views/brokergroup_setupform_done.j2	xml/html	53	46	1	6	0
/home/landau/working/PreservationSimulation/shelf/views/brokergroup_setupform_insert.j2	xml/html	156	115	24	17	0
/home/landau/working/PreservationSimulation/shelf/views/d5insert.j2	xml/html	22	15	1	6	0
/home/landau/working/PreservationSimulation/shelf/views/t8insert.j2	xml/html	83	69	1	13	0
/home/landau/working/PreservationSimulation/shelf/views/d5base.htm	xml/html	12	8	1	3	0
/home/landau/working/PreservationSimulation/shelf/views/t8base.html	xml/html	20	17	1	2	0
/home/landau/working/PreservationSimulation/shelf/.idea/misc.xml	xml/html	14	14	0	0	0
/home/landau/working/PreservationSimulation/shelf/.idea/modules.xml	xml/html	8	8	0	0	0
/home/landau/working/PreservationSimulation/shelf/.idea/vcs.xml	xml/html	6	6	0	0	0
/home/landau/working/PreservationSimulation/shelf/.idea/workspace.xml	xml/html	96	96	0	0	0
