family specific logdir docsize berid copies logfilename timestamp lost
q0 v2d50 logb0001 50 0001 14 c14b0001s105731136.log 20140701_231021 9087
q0 v2d50 logb0001 50 0001 14 c14b0001s117661523.log 20140701_230943 9100
q0 v2d50 logb0001 50 0001 14 c14b0001s141246882.log 20140701_230835 9079
q0 v2d50 logb0001 50 0001 14 c14b0001s263688301.log 20140701_232821 9096
q0 v2d50 logb0001 50 0001 14 c14b0001s420477893.log 20140701_232132 9115
q0 v2d50 logb0001 50 0001 14 c14b0001s50746969.log 20140701_232916 9092
q0 v2d50 logb0001 50 0001 14 c14b0001s533657980.log 20140701_232954 9168
q0 v2d50 logb0001 50 0001 14 c14b0001s681028781.log 20140701_230836 9057
q0 v2d50 logb0001 50 0001 14 c14b0001s919028296.log 20140701_225731 9051
q0 v2d50 logb0001 50 0001 14 c14b0001s967561224.log 20140701_232038 9111
q0 v2d50 logb0001 50 0001 16 c16b0001s103765041.log 20140701_234448 8969
q0 v2d50 logb0001 50 0001 16 c16b0001s105731136.log 20140701_235329 8942
q0 v2d50 logb0001 50 0001 16 c16b0001s117661523.log 20140701_235156 8972
q0 v2d50 logb0001 50 0001 16 c16b0001s141246882.log 20140701_234607 9003
q0 v2d50 logb0001 50 0001 16 c16b0001s263688301.log 20140702_001054 8973
q0 v2d50 logb0001 50 0001 16 c16b0001s420477893.log 20140702_000909 8985
q0 v2d50 logb0001 50 0001 16 c16b0001s50746969.log 20140702_001426 8994
q0 v2d50 logb0001 50 0001 16 c16b0001s533657980.log 20140702_001612 8957
q0 v2d50 logb0001 50 0001 16 c16b0001s681028781.log 20140701_235047 8907
q0 v2d50 logb0001 50 0001 16 c16b0001s919028296.log 20140701_233531 8998
q0 v2d50 logb0001 50 0001 16 c16b0001s967561224.log 20140702_000058 9000
q0 v2d50 logb0001 50 0001 20 c20b0001s103765041.log 20140702_003253 8693
q0 v2d50 logb0001 50 0001 20 c20b0001s105731136.log 20140702_004606 8726
q0 v2d50 logb0001 50 0001 20 c20b0001s117661523.log 20140702_004345 8784
q0 v2d50 logb0001 50 0001 20 c20b0001s141246882.log 20140702_003854 8725
q0 v2d50 logb0001 50 0001 20 c20b0001s263688301.log 20140702_010742 8725
q0 v2d50 logb0001 50 0001 20 c20b0001s420477893.log 20140702_010244 8684
q0 v2d50 logb0001 50 0001 20 c20b0001s50746969.log 20140702_011043 8653
q0 v2d50 logb0001 50 0001 20 c20b0001s533657980.log 20140702_011245 8696
q0 v2d50 logb0001 50 0001 20 c20b0001s681028781.log 20140702_004058 8757
q0 v2d50 logb0001 50 0001 20 c20b0001s919028296.log 20140702_002330 8765
q0 v2d50 logb0001 50 0001 20 c20b0001s967561224.log 20140702_005631 8757
q0 v2d50 logb0002 50 0002 01 c01b0002s103765041.log 20140630_163415 9149
q0 v2d50 logb0002 50 0002 01 c01b0002s105731136.log 20140630_163445 9192
q0 v2d50 logb0002 50 0002 01 c01b0002s117661523.log 20140630_163439 9138
q0 v2d50 logb0002 50 0002 01 c01b0002s141246882.log 20140630_163424 9146
q0 v2d50 logb0002 50 0002 01 c01b0002s263688301.log 20140630_163631 9207
q0 v2d50 logb0002 50 0002 01 c01b0002s420477893.log 20140630_163625 9224
q0 v2d50 logb0002 50 0002 01 c01b0002s50746969.log 20140630_163635 9150
q0 v2d50 logb0002 50 0002 01 c01b0002s533657980.log 20140630_163645 9193
q0 v2d50 logb0002 50 0002 01 c01b0002s681028781.log 20140630_163432 9199
q0 v2d50 logb0002 50 0002 01 c01b0002s919028296.log 20140630_163400 9183
q0 v2d50 logb0002 50 0002 01 c01b0002s967561224.log 20140630_163557 9176
q0 v2d50 logb0002 50 0002 02 c02b0002s103765041.log 20140630_163759 8408
q0 v2d50 logb0002 50 0002 02 c02b0002s105731136.log 20140630_163851 8433
q0 v2d50 logb0002 50 0002 02 c02b0002s117661523.log 20140630_163836 8343
q0 v2d50 logb0002 50 0002 02 c02b0002s141246882.log 20140630_163826 8384
q0 v2d50 logb0002 50 0002 02 c02b0002s263688301.log 20140630_164032 8474
q0 v2d50 logb0002 50 0002 02 c02b0002s420477893.log 20140630_164008 8396
q0 v2d50 logb0002 50 0002 02 c02b0002s50746969.log 20140630_164043 8414
q0 v2d50 logb0002 50 0002 02 c02b0002s533657980.log 20140630_164057 8409
q0 v2d50 logb0002 50 0002 02 c02b0002s681028781.log 20140630_163836 8450
q0 v2d50 logb0002 50 0002 02 c02b0002s919028296.log 20140630_163738 8405
q0 v2d50 logb0002 50 0002 02 c02b0002s967561224.log 20140630_163941 8433
q0 v2d50 logb0002 50 0002 03 c03b0002s103765041.log 20140630_164242 7702
q0 v2d50 logb0002 50 0002 03 c03b0002s105731136.log 20140630_164401 7695
q0 v2d50 logb0002 50 0002 03 c03b0002s117661523.log 20140630_164402 7739
q0 v2d50 logb0002 50 0002 03 c03b0002s141246882.log 20140630_164303 7683
q0 v2d50 logb0002 50 0002 03 c03b0002s263688301.log 20140630_164608 7709
q0 v2d50 logb0002 50 0002 03 c03b0002s420477893.log 20140630_164538 7761
q0 v2d50 logb0002 50 0002 03 c03b0002s50746969.log 20140630_164635 7733
q0 v2d50 logb0002 50 0002 03 c03b0002s533657980.log 20140630_164704 7704
q0 v2d50 logb0002 50 0002 03 c03b0002s681028781.log 20140630_164332 7748
q0 v2d50 logb0002 50 0002 03 c03b0002s919028296.log 20140630_164152 7729
q0 v2d50 logb0002 50 0002 03 c03b0002s967561224.log 20140630_164500 7714
q0 v2d50 logb0002 50 0002 04 c04b0002s103765041.log 20140630_164900 7087
q0 v2d50 logb0002 50 0002 04 c04b0002s105731136.log 20140630_165118 7077
q0 v2d50 logb0002 50 0002 04 c04b0002s117661523.log 20140630_165051 7083
q0 v2d50 logb0002 50 0002 04 c04b0002s141246882.log 20140630_164936 7099
q0 v2d50 logb0002 50 0002 04 c04b0002s263688301.log 20140630_165338 7110
q0 v2d50 logb0002 50 0002 04 c04b0002s420477893.log 20140630_165307 7140
q0 v2d50 logb0002 50 0002 04 c04b0002s50746969.log 20140630_165402 7059
q0 v2d50 logb0002 50 0002 04 c04b0002s533657980.log 20140630_165456 7109
q0 v2d50 logb0002 50 0002 04 c04b0002s681028781.log 20140630_165003 7047
q0 v2d50 logb0002 50 0002 04 c04b0002s919028296.log 20140630_164800 7068
q0 v2d50 logb0002 50 0002 04 c04b0002s967561224.log 20140630_165155 7105
q0 v2d50 logb0002 50 0002 05 c05b0002s103765041.log 20140630_165648 6547
q0 v2d50 logb0002 50 0002 05 c05b0002s105731136.log 20140630_165955 6567
q0 v2d50 logb0002 50 0002 05 c05b0002s117661523.log 20140630_165855 6437
q0 v2d50 logb0002 50 0002 05 c05b0002s141246882.log 20140630_165806 6531
q0 v2d50 logb0002 50 0002 05 c05b0002s263688301.log 20140630_170309 6564
q0 v2d50 logb0002 50 0002 05 c05b0002s420477893.log 20140630_170151 6543
q0 v2d50 logb0002 50 0002 05 c05b0002s50746969.log 20140630_170351 6520
q0 v2d50 logb0002 50 0002 05 c05b0002s533657980.log 20140630_170353 6574
q0 v2d50 logb0002 50 0002 05 c05b0002s681028781.log 20140630_165837 6490
q0 v2d50 logb0002 50 0002 05 c05b0002s919028296.log 20140630_165607 6498
q0 v2d50 logb0002 50 0002 05 c05b0002s967561224.log 20140630_170111 6556
q0 v2d50 logb0002 50 0002 08 c08b0002s103765041.log 20140630_170914 5061
q0 v2d50 logb0002 50 0002 08 c08b0002s105731136.log 20140630_171204 4964
q0 v2d50 logb0002 50 0002 08 c08b0002s117661523.log 20140630_171117 5038
q0 v2d50 logb0002 50 0002 08 c08b0002s141246882.log 20140630_170952 5088
q0 v2d50 logb0002 50 0002 08 c08b0002s263688301.log 20140630_171805 4969
q0 v2d50 logb0002 50 0002 08 c08b0002s420477893.log 20140630_171701 5124
q0 v2d50 logb0002 50 0002 08 c08b0002s50746969.log 20140630_171830 4970
q0 v2d50 logb0002 50 0002 08 c08b0002s533657980.log 20140630_171943 5064
q0 v2d50 logb0002 50 0002 08 c08b0002s681028781.log 20140630_171038 5042
q0 v2d50 logb0002 50 0002 08 c08b0002s919028296.log 20140630_170727 4961
q0 v2d50 logb0002 50 0002 08 c08b0002s967561224.log 20140630_171504 5001
q0 v2d50 logb0002 50 0002 10 c10b0002s103765041.log 20140630_172559 4223
q0 v2d50 logb0002 50 0002 10 c10b0002s105731136.log 20140630_173116 4314
q0 v2d50 logb0002 50 0002 10 c10b0002s117661523.log 20140630_173002 4274
q0 v2d50 logb0002 50 0002 10 c10b0002s141246882.log 20140630_172747 4214
q0 v2d50 logb0002 50 0002 10 c10b0002s263688301.log 20140630_173701 4270
q0 v2d50 logb0002 50 0002 10 c10b0002s420477893.log 20140630_173516 4187
q0 v2d50 logb0002 50 0002 10 c10b0002s50746969.log 20140630_173744 4302
q0 v2d50 logb0002 50 0002 10 c10b0002s533657980.log 20140630_173804 4205
q0 v2d50 logb0002 50 0002 10 c10b0002s681028781.log 20140630_172931 4208
q0 v2d50 logb0002 50 0002 10 c10b0002s919028296.log 20140630_172319 4225
q0 v2d50 logb0002 50 0002 10 c10b0002s967561224.log 20140630_173258 4267
q0 v2d50 logb0002 50 0002 14 c14b0002s103765041.log 20140630_182713 2967
q0 v2d50 logb0002 50 0002 14 c14b0002s105731136.log 20140630_182748 3029
q0 v2d50 logb0002 50 0002 14 c14b0002s117661523.log 20140630_182706 2980
q0 v2d50 logb0002 50 0002 14 c14b0002s141246882.log 20140630_182647 2996
q0 v2d50 logb0002 50 0002 14 c14b0002s263688301.log 20140630_183903 3063
q0 v2d50 logb0002 50 0002 14 c14b0002s420477893.log 20140630_183854 2998
q0 v2d50 logb0002 50 0002 14 c14b0002s50746969.log 20140630_183933 2917
q0 v2d50 logb0002 50 0002 14 c14b0002s533657980.log 20140630_183928 2979
q0 v2d50 logb0002 50 0002 14 c14b0002s681028781.log 20140630_182733 2985
q0 v2d50 logb0002 50 0002 14 c14b0002s919028296.log 20140630_182625 3000
q0 v2d50 logb0002 50 0002 14 c14b0002s967561224.log 20140630_183854 3075
q0 v2d50 logb0002 50 0002 16 c16b0002s103765041.log 20140630_194845 2468
q0 v2d50 logb0002 50 0002 16 c16b0002s105731136.log 20140630_194919 2494
q0 v2d50 logb0002 50 0002 16 c16b0002s117661523.log 20140630_194913 2551
q0 v2d50 logb0002 50 0002 16 c16b0002s141246882.log 20140630_194854 2580
q0 v2d50 logb0002 50 0002 16 c16b0002s263688301.log 20140630_200218 2494
q0 v2d50 logb0002 50 0002 16 c16b0002s420477893.log 20140630_200228 2507
q0 v2d50 logb0002 50 0002 16 c16b0002s50746969.log 20140630_200236 2515
q0 v2d50 logb0002 50 0002 16 c16b0002s533657980.log 20140630_200227 2483
q0 v2d50 logb0002 50 0002 16 c16b0002s681028781.log 20140630_194904 2442
q0 v2d50 logb0002 50 0002 16 c16b0002s919028296.log 20140630_194853 2560
q0 v2d50 logb0002 50 0002 16 c16b0002s967561224.log 20140630_200210 2516
q0 v2d50 logb0002 50 0002 20 c20b0002s103765041.log 20140630_185741 1796
q0 v2d50 logb0002 50 0002 20 c20b0002s105731136.log 20140630_185822 1758
q0 v2d50 logb0002 50 0002 20 c20b0002s117661523.log 20140630_185848 1845
q0 v2d50 logb0002 50 0002 20 c20b0002s141246882.log 20140630_185741 1717
q0 v2d50 logb0002 50 0002 20 c20b0002s263688301.log 20140630_191434 1871
q0 v2d50 logb0002 50 0002 20 c20b0002s420477893.log 20140630_191414 1790
q0 v2d50 logb0002 50 0002 20 c20b0002s50746969.log 20140630_191421 1736
q0 v2d50 logb0002 50 0002 20 c20b0002s533657980.log 20140630_191456 1805
q0 v2d50 logb0002 50 0002 20 c20b0002s681028781.log 20140630_185750 1775
q0 v2d50 logb0002 50 0002 20 c20b0002s919028296.log 20140630_185150 1790
q0 v2d50 logb0002 50 0002 20 c20b0002s967561224.log 20140630_191023 1827
q0 v2d50 logb0003 50 0003 01 c01b0003s103765041.log 20140630_135956 8089
q0 v2d50 logb0003 50 0003 01 c01b0003s105731136.log 20140630_140029 8106
q0 v2d50 logb0003 50 0003 01 c01b0003s117661523.log 20140630_140025 8096
q0 v2d50 logb0003 50 0003 01 c01b0003s141246882.log 20140630_140009 8097
q0 v2d50 logb0003 50 0003 01 c01b0003s263688301.log 20140630_140056 8054
q0 v2d50 logb0003 50 0003 01 c01b0003s420477893.log 20140630_140051 8117
q0 v2d50 logb0003 50 0003 01 c01b0003s50746969.log 20140630_140109 8108
q0 v2d50 logb0003 50 0003 01 c01b0003s533657980.log 20140630_140118 8040
q0 v2d50 logb0003 50 0003 01 c01b0003s681028781.log 20140630_140019 8167
q0 v2d50 logb0003 50 0003 01 c01b0003s919028296.log 20140630_135950 8105
q0 v2d50 logb0003 50 0003 01 c01b0003s967561224.log 20140630_140047 8036
q0 v2d50 logb0003 50 0003 02 c02b0003s103765041.log 20140630_140226 6527
q0 v2d50 logb0003 50 0003 02 c02b0003s105731136.log 20140630_140257 6575
q0 v2d50 logb0003 50 0003 02 c02b0003s117661523.log 20140630_140240 6517
q0 v2d50 logb0003 50 0003 02 c02b0003s141246882.log 20140630_140228 6575
q0 v2d50 logb0003 50 0003 02 c02b0003s263688301.log 20140630_140408 6619
q0 v2d50 logb0003 50 0003 02 c02b0003s420477893.log 20140630_140402 6613
q0 v2d50 logb0003 50 0003 02 c02b0003s50746969.log 20140630_140417 6633
q0 v2d50 logb0003 50 0003 02 c02b0003s533657980.log 20140630_140420 6562
q0 v2d50 logb0003 50 0003 02 c02b0003s681028781.log 20140630_140231 6623
q0 v2d50 logb0003 50 0003 02 c02b0003s919028296.log 20140630_140218 6541
q0 v2d50 logb0003 50 0003 02 c02b0003s967561224.log 20140630_140349 6548
q0 v2d50 logb0003 50 0003 03 c03b0003s103765041.log 20140630_140550 5273
q0 v2d50 logb0003 50 0003 03 c03b0003s105731136.log 20140630_140651 5329
q0 v2d50 logb0003 50 0003 03 c03b0003s117661523.log 20140630_140642 5306
q0 v2d50 logb0003 50 0003 03 c03b0003s141246882.log 20140630_140629 5269
q0 v2d50 logb0003 50 0003 03 c03b0003s263688301.log 20140630_140842 5363
q0 v2d50 logb0003 50 0003 03 c03b0003s420477893.log 20140630_140808 5425
q0 v2d50 logb0003 50 0003 03 c03b0003s50746969.log 20140630_140857 5328
q0 v2d50 logb0003 50 0003 03 c03b0003s533657980.log 20140630_140909 5286
q0 v2d50 logb0003 50 0003 03 c03b0003s681028781.log 20140630_140641 5371
q0 v2d50 logb0003 50 0003 03 c03b0003s919028296.log 20140630_140506 5359
q0 v2d50 logb0003 50 0003 03 c03b0003s967561224.log 20140630_140725 5310
q0 v2d50 logb0003 50 0003 04 c04b0003s103765041.log 20140630_141010 4250
q0 v2d50 logb0003 50 0003 04 c04b0003s105731136.log 20140630_141238 4371
q0 v2d50 logb0003 50 0003 04 c04b0003s117661523.log 20140630_141158 4291
q0 v2d50 logb0003 50 0003 04 c04b0003s141246882.log 20140630_141058 4301
q0 v2d50 logb0003 50 0003 04 c04b0003s263688301.log 20140630_141431 4323
q0 v2d50 logb0003 50 0003 04 c04b0003s420477893.log 20140630_141347 4400
q0 v2d50 logb0003 50 0003 04 c04b0003s50746969.log 20140630_141507 4324
q0 v2d50 logb0003 50 0003 04 c04b0003s533657980.log 20140630_141543 4338
q0 v2d50 logb0003 50 0003 04 c04b0003s681028781.log 20140630_141139 4256
q0 v2d50 logb0003 50 0003 04 c04b0003s919028296.log 20140630_140948 4264
q0 v2d50 logb0003 50 0003 04 c04b0003s967561224.log 20140630_141250 4344
q0 v2d50 logb0003 50 0003 05 c05b0003s103765041.log 20140630_141710 3477
q0 v2d50 logb0003 50 0003 05 c05b0003s105731136.log 20140630_141949 3462
q0 v2d50 logb0003 50 0003 05 c05b0003s117661523.log 20140630_141930 3410
q0 v2d50 logb0003 50 0003 05 c05b0003s141246882.log 20140630_141753 3529
q0 v2d50 logb0003 50 0003 05 c05b0003s263688301.log 20140630_142154 3562
q0 v2d50 logb0003 50 0003 05 c05b0003s420477893.log 20140630_142108 3540
q0 v2d50 logb0003 50 0003 05 c05b0003s50746969.log 20140630_142310 3542
q0 v2d50 logb0003 50 0003 05 c05b0003s533657980.log 20140630_142335 3481
q0 v2d50 logb0003 50 0003 05 c05b0003s681028781.log 20140630_141902 3510
q0 v2d50 logb0003 50 0003 05 c05b0003s919028296.log 20140630_141659 3422
q0 v2d50 logb0003 50 0003 05 c05b0003s967561224.log 20140630_142055 3504
q0 v2d50 logb0003 50 0003 08 c08b0003s103765041.log 20140630_145232 1896
q0 v2d50 logb0003 50 0003 08 c08b0003s105731136.log 20140630_145454 1897
q0 v2d50 logb0003 50 0003 08 c08b0003s117661523.log 20140630_145409 1822
q0 v2d50 logb0003 50 0003 08 c08b0003s141246882.log 20140630_145232 1859
q0 v2d50 logb0003 50 0003 08 c08b0003s263688301.log 20140630_145805 1877
q0 v2d50 logb0003 50 0003 08 c08b0003s420477893.log 20140630_145816 1922
q0 v2d50 logb0003 50 0003 08 c08b0003s50746969.log 20140630_145925 1882
q0 v2d50 logb0003 50 0003 08 c08b0003s533657980.log 20140630_150001 1861
q0 v2d50 logb0003 50 0003 08 c08b0003s681028781.log 20140630_145355 1884
q0 v2d50 logb0003 50 0003 08 c08b0003s919028296.log 20140630_145210 1817
q0 v2d50 logb0003 50 0003 08 c08b0003s967561224.log 20140630_145810 1850
q0 v2d50 logb0003 50 0003 10 c10b0003s103765041.log 20140630_143911 1229
q0 v2d50 logb0003 50 0003 10 c10b0003s105731136.log 20140630_144240 1233
q0 v2d50 logb0003 50 0003 10 c10b0003s117661523.log 20140630_144213 1239
q0 v2d50 logb0003 50 0003 10 c10b0003s141246882.log 20140630_144043 1237
q0 v2d50 logb0003 50 0003 10 c10b0003s263688301.log 20140630_144728 1274
q0 v2d50 logb0003 50 0003 10 c10b0003s420477893.log 20140630_144624 1251
q0 v2d50 logb0003 50 0003 10 c10b0003s50746969.log 20140630_144752 1259
q0 v2d50 logb0003 50 0003 10 c10b0003s533657980.log 20140630_144839 1186
q0 v2d50 logb0003 50 0003 10 c10b0003s681028781.log 20140630_144032 1244
q0 v2d50 logb0003 50 0003 10 c10b0003s919028296.log 20140630_143656 1229
q0 v2d50 logb0003 50 0003 10 c10b0003s967561224.log 20140630_144437 1245
q0 v2d50 logb0003 50 0003 14 c14b0003s103765041.log 20140630_154953 517
q0 v2d50 logb0003 50 0003 14 c14b0003s105731136.log 20140630_154944 560
q0 v2d50 logb0003 50 0003 14 c14b0003s117661523.log 20140630_155018 525
q0 v2d50 logb0003 50 0003 14 c14b0003s141246882.log 20140630_154922 548
q0 v2d50 logb0003 50 0003 14 c14b0003s263688301.log 20140630_155924 562
q0 v2d50 logb0003 50 0003 14 c14b0003s420477893.log 20140630_155856 519
q0 v2d50 logb0003 50 0003 14 c14b0003s50746969.log 20140630_155934 527
q0 v2d50 logb0003 50 0003 14 c14b0003s533657980.log 20140630_160015 546
q0 v2d50 logb0003 50 0003 14 c14b0003s681028781.log 20140630_154931 525
q0 v2d50 logb0003 50 0003 14 c14b0003s919028296.log 20140630_154859 549
q0 v2d50 logb0003 50 0003 14 c14b0003s967561224.log 20140630_155923 510
q0 v2d50 logb0003 50 0003 16 c16b0003s103765041.log 20140630_223755 317
q0 v2d50 logb0003 50 0003 16 c16b0003s105731136.log 20140630_223833 335
q0 v2d50 logb0003 50 0003 16 c16b0003s117661523.log 20140630_223826 350
q0 v2d50 logb0003 50 0003 16 c16b0003s141246882.log 20140630_223805 371
q0 v2d50 logb0003 50 0003 16 c16b0003s263688301.log 20140630_224822 371
q0 v2d50 logb0003 50 0003 16 c16b0003s420477893.log 20140630_224809 343
q0 v2d50 logb0003 50 0003 16 c16b0003s50746969.log 20140630_224819 345
q0 v2d50 logb0003 50 0003 16 c16b0003s533657980.log 20140630_224831 350
q0 v2d50 logb0003 50 0003 16 c16b0003s681028781.log 20140630_223817 339
q0 v2d50 logb0003 50 0003 16 c16b0003s919028296.log 20140630_223739 328
q0 v2d50 logb0003 50 0003 16 c16b0003s967561224.log 20140630_224744 339
q0 v2d50 logb0003 50 0003 20 c20b0003s103765041.log 20140630_161311 147
q0 v2d50 logb0003 50 0003 20 c20b0003s105731136.log 20140630_161451 150
q0 v2d50 logb0003 50 0003 20 c20b0003s117661523.log 20140630_161352 149
q0 v2d50 logb0003 50 0003 20 c20b0003s141246882.log 20140630_161339 158
q0 v2d50 logb0003 50 0003 20 c20b0003s263688301.log 20140630_162635 139
q0 v2d50 logb0003 50 0003 20 c20b0003s420477893.log 20140630_162608 156
q0 v2d50 logb0003 50 0003 20 c20b0003s50746969.log 20140630_162625 135
q0 v2d50 logb0003 50 0003 20 c20b0003s533657980.log 20140630_162718 154
q0 v2d50 logb0003 50 0003 20 c20b0003s681028781.log 20140630_161449 142
q0 v2d50 logb0003 50 0003 20 c20b0003s919028296.log 20140630_160723 133
q0 v2d50 logb0003 50 0003 20 c20b0003s967561224.log 20140630_162151 151
q0 v2d50 logb0005 50 0005 01 c01b0005s103765041.log 20140630_114738 6311
q0 v2d50 logb0005 50 0005 01 c01b0005s105731136.log 20140630_114803 6309
q0 v2d50 logb0005 50 0005 01 c01b0005s117661523.log 20140630_114800 6309
q0 v2d50 logb0005 50 0005 01 c01b0005s141246882.log 20140630_114746 6276
q0 v2d50 logb0005 50 0005 01 c01b0005s263688301.log 20140630_114817 6293
q0 v2d50 logb0005 50 0005 01 c01b0005s420477893.log 20140630_114812 6295
q0 v2d50 logb0005 50 0005 01 c01b0005s50746969.log 20140630_114833 6282
q0 v2d50 logb0005 50 0005 01 c01b0005s533657980.log 20140630_114840 6315
q0 v2d50 logb0005 50 0005 01 c01b0005s681028781.log 20140630_114752 6364
q0 v2d50 logb0005 50 0005 01 c01b0005s919028296.log 20140630_114731 6218
q0 v2d50 logb0005 50 0005 01 c01b0005s967561224.log 20140630_114809 6234
q0 v2d50 logb0005 50 0005 02 c02b0005s103765041.log 20140630_114923 3959
q0 v2d50 logb0005 50 0005 02 c02b0005s105731136.log 20140630_114948 4007
q0 v2d50 logb0005 50 0005 02 c02b0005s117661523.log 20140630_114938 3976
q0 v2d50 logb0005 50 0005 02 c02b0005s141246882.log 20140630_114926 3990
q0 v2d50 logb0005 50 0005 02 c02b0005s263688301.log 20140630_115037 4005
q0 v2d50 logb0005 50 0005 02 c02b0005s420477893.log 20140630_115029 4025
q0 v2d50 logb0005 50 0005 02 c02b0005s50746969.log 20140630_115042 3963
q0 v2d50 logb0005 50 0005 02 c02b0005s533657980.log 20140630_115050 3953
q0 v2d50 logb0005 50 0005 02 c02b0005s681028781.log 20140630_114937 4035
q0 v2d50 logb0005 50 0005 02 c02b0005s919028296.log 20140630_114912 3980
q0 v2d50 logb0005 50 0005 02 c02b0005s967561224.log 20140630_115027 3924
q0 v2d50 logb0005 50 0005 03 c03b0005s103765041.log 20140630_115201 2433
q0 v2d50 logb0005 50 0005 03 c03b0005s105731136.log 20140630_115227 2447
q0 v2d50 logb0005 50 0005 03 c03b0005s117661523.log 20140630_115223 2492
q0 v2d50 logb0005 50 0005 03 c03b0005s141246882.log 20140630_115210 2548
q0 v2d50 logb0005 50 0005 03 c03b0005s263688301.log 20140630_115344 2542
q0 v2d50 logb0005 50 0005 03 c03b0005s420477893.log 20140630_115340 2559
q0 v2d50 logb0005 50 0005 03 c03b0005s50746969.log 20140630_115353 2561
q0 v2d50 logb0005 50 0005 03 c03b0005s533657980.log 20140630_115357 2570
q0 v2d50 logb0005 50 0005 03 c03b0005s681028781.log 20140630_115213 2576
q0 v2d50 logb0005 50 0005 03 c03b0005s919028296.log 20140630_115119 2529
q0 v2d50 logb0005 50 0005 03 c03b0005s967561224.log 20140630_115253 2434
q0 v2d50 logb0005 50 0005 04 c04b0005s103765041.log 20140630_115500 1566
q0 v2d50 logb0005 50 0005 04 c04b0005s105731136.log 20140630_115606 1671
q0 v2d50 logb0005 50 0005 04 c04b0005s117661523.log 20140630_115557 1590
q0 v2d50 logb0005 50 0005 04 c04b0005s141246882.log 20140630_115530 1560
q0 v2d50 logb0005 50 0005 04 c04b0005s263688301.log 20140630_115723 1629
q0 v2d50 logb0005 50 0005 04 c04b0005s420477893.log 20140630_115659 1576
q0 v2d50 logb0005 50 0005 04 c04b0005s50746969.log 20140630_115745 1630
q0 v2d50 logb0005 50 0005 04 c04b0005s533657980.log 20140630_115758 1620
q0 v2d50 logb0005 50 0005 04 c04b0005s681028781.log 20140630_115541 1560
q0 v2d50 logb0005 50 0005 04 c04b0005s919028296.log 20140630_115433 1598
q0 v2d50 logb0005 50 0005 04 c04b0005s967561224.log 20140630_115635 1565
q0 v2d50 logb0005 50 0005 05 c05b0005s103765041.log 20140630_115855 987
q0 v2d50 logb0005 50 0005 05 c05b0005s105731136.log 20140630_120051 989
q0 v2d50 logb0005 50 0005 05 c05b0005s117661523.log 20140630_120034 945
q0 v2d50 logb0005 50 0005 05 c05b0005s141246882.log 20140630_115939 1003
q0 v2d50 logb0005 50 0005 05 c05b0005s263688301.log 20140630_120153 1042
q0 v2d50 logb0005 50 0005 05 c05b0005s420477893.log 20140630_120126 1071
q0 v2d50 logb0005 50 0005 05 c05b0005s50746969.log 20140630_120207 980
q0 v2d50 logb0005 50 0005 05 c05b0005s533657980.log 20140630_120232 1025
q0 v2d50 logb0005 50 0005 05 c05b0005s681028781.log 20140630_115956 1047
q0 v2d50 logb0005 50 0005 05 c05b0005s919028296.log 20140630_115829 1041
q0 v2d50 logb0005 50 0005 05 c05b0005s967561224.log 20140630_120049 978
q0 v2d50 logb0005 50 0005 08 c08b0005s103765041.log 20140630_150212 257
q0 v2d50 logb0005 50 0005 08 c08b0005s105731136.log 20140630_150407 258
q0 v2d50 logb0005 50 0005 08 c08b0005s117661523.log 20140630_150323 243
q0 v2d50 logb0005 50 0005 08 c08b0005s141246882.log 20140630_150206 238
q0 v2d50 logb0005 50 0005 08 c08b0005s263688301.log 20140630_150552 236
q0 v2d50 logb0005 50 0005 08 c08b0005s420477893.log 20140630_150545 255
q0 v2d50 logb0005 50 0005 08 c08b0005s50746969.log 20140630_150554 267
q0 v2d50 logb0005 50 0005 08 c08b0005s533657980.log 20140630_150646 266
q0 v2d50 logb0005 50 0005 08 c08b0005s681028781.log 20140630_150221 230
q0 v2d50 logb0005 50 0005 08 c08b0005s919028296.log 20140630_150038 245
q0 v2d50 logb0005 50 0005 08 c08b0005s967561224.log 20140630_150435 226
q0 v2d50 logb0005 50 0005 10 c10b0005s103765041.log 20140630_152019 83
q0 v2d50 logb0005 50 0005 10 c10b0005s105731136.log 20140630_152049 98
q0 v2d50 logb0005 50 0005 10 c10b0005s117661523.log 20140630_152051 102
q0 v2d50 logb0005 50 0005 10 c10b0005s141246882.log 20140630_152032 101
q0 v2d50 logb0005 50 0005 10 c10b0005s263688301.log 20140630_152540 86
q0 v2d50 logb0005 50 0005 10 c10b0005s420477893.log 20140630_152518 90
q0 v2d50 logb0005 50 0005 10 c10b0005s50746969.log 20140630_152546 110
q0 v2d50 logb0005 50 0005 10 c10b0005s533657980.log 20140630_152533 103
q0 v2d50 logb0005 50 0005 10 c10b0005s681028781.log 20140630_152036 103
q0 v2d50 logb0005 50 0005 10 c10b0005s919028296.log 20140630_152014 112
q0 v2d50 logb0005 50 0005 10 c10b0005s967561224.log 20140630_152516 99
q0 v2d50 logb0005 50 0005 14 c14b0005s103765041.log 20140630_153234 19
q0 v2d50 logb0005 50 0005 14 c14b0005s105731136.log 20140630_153248 19
q0 v2d50 logb0005 50 0005 14 c14b0005s117661523.log 20140630_153226 11
q0 v2d50 logb0005 50 0005 14 c14b0005s141246882.log 20140630_153212 23
q0 v2d50 logb0005 50 0005 14 c14b0005s263688301.log 20140630_153851 18
