family specific logdir docsize berid copies logfilename timestamp lost
q0 v2d5 logb0020 5 0020 01 c01b0020s919028296.log 20140614_232513 250
q0 v2d5 logb0020 5 0020 01 c01b0020s967561224.log 20140614_232555 238
q0 v2d5 logb0020 5 0020 02 c02b0020s103765041.log 20140614_232641 10
q0 v2d5 logb0020 5 0020 02 c02b0020s105731136.log 20140614_232709 3
q0 v2d5 logb0020 5 0020 02 c02b0020s117661523.log 20140614_232702 5
q0 v2d5 logb0020 5 0020 02 c02b0020s141246882.log 20140614_232647 15
q0 v2d5 logb0020 5 0020 02 c02b0020s263688301.log 20140614_232728 6
q0 v2d5 logb0020 5 0020 02 c02b0020s420477893.log 20140614_232721 9
q0 v2d5 logb0020 5 0020 02 c02b0020s50746969.log 20140614_232735 3
q0 v2d5 logb0020 5 0020 02 c02b0020s533657980.log 20140614_232742 10
q0 v2d5 logb0020 5 0020 02 c02b0020s681028781.log 20140614_232655 6
q0 v2d5 logb0020 5 0020 02 c02b0020s919028296.log 20140614_232635 4
q0 v2d5 logb0020 5 0020 02 c02b0020s967561224.log 20140614_232716 2
q0 v2d5 logb0020 5 0020 03 c03b0020s103765041.log 20140614_232756 0
q0 v2d5 logb0020 5 0020 03 c03b0020s105731136.log 20140614_232822 0
q0 v2d5 logb0020 5 0020 03 c03b0020s117661523.log 20140614_232815 0
q0 v2d5 logb0020 5 0020 03 c03b0020s141246882.log 20140614_232803 0
q0 v2d5 logb0020 5 0020 03 c03b0020s263688301.log 20140614_232842 0
q0 v2d5 logb0020 5 0020 03 c03b0020s420477893.log 20140614_232834 0
q0 v2d5 logb0020 5 0020 03 c03b0020s50746969.log 20140614_232849 0
q0 v2d5 logb0020 5 0020 03 c03b0020s533657980.log 20140614_232854 0
q0 v2d5 logb0020 5 0020 03 c03b0020s681028781.log 20140614_232808 0
q0 v2d5 logb0020 5 0020 03 c03b0020s919028296.log 20140614_232751 0
q0 v2d5 logb0020 5 0020 03 c03b0020s967561224.log 20140614_232828 0
q0 v2d5 logb0020 5 0020 04 c04b0020s103765041.log 20140614_232910 0
q0 v2d5 logb0020 5 0020 04 c04b0020s105731136.log 20140614_232934 0
q0 v2d5 logb0020 5 0020 04 c04b0020s117661523.log 20140614_232928 0
q0 v2d5 logb0020 5 0020 04 c04b0020s141246882.log 20140614_232915 0
q0 v2d5 logb0020 5 0020 04 c04b0020s263688301.log 20140614_232953 0
q0 v2d5 logb0020 5 0020 04 c04b0020s420477893.log 20140614_232947 0
q0 v2d5 logb0020 5 0020 04 c04b0020s50746969.log 20140614_232957 0
q0 v2d5 logb0020 5 0020 04 c04b0020s533657980.log 20140614_233002 0
q0 v2d5 logb0020 5 0020 04 c04b0020s681028781.log 20140614_232922 0
q0 v2d5 logb0020 5 0020 04 c04b0020s919028296.log 20140614_232905 0
q0 v2d5 logb0020 5 0020 04 c04b0020s967561224.log 20140614_232942 0
q0 v2d5 logb0020 5 0020 05 c05b0020s103765041.log 20140614_233019 0
q0 v2d5 logb0020 5 0020 05 c05b0020s105731136.log 20140614_233040 0
q0 v2d5 logb0020 5 0020 05 c05b0020s117661523.log 20140614_233035 0
q0 v2d5 logb0020 5 0020 05 c05b0020s141246882.log 20140614_233024 0
q0 v2d5 logb0020 5 0020 05 c05b0020s263688301.log 20140614_233057 0
q0 v2d5 logb0020 5 0020 05 c05b0020s420477893.log 20140614_233050 0
q0 v2d5 logb0020 5 0020 05 c05b0020s50746969.log 20140614_233102 0
q0 v2d5 logb0020 5 0020 05 c05b0020s533657980.log 20140614_233106 0
q0 v2d5 logb0020 5 0020 05 c05b0020s681028781.log 20140614_233030 0
q0 v2d5 logb0020 5 0020 05 c05b0020s919028296.log 20140614_233013 0
q0 v2d5 logb0020 5 0020 05 c05b0020s967561224.log 20140614_233045 0
q0 v2d5 logb0030 5 0030 01 c01b0030s103765041.log 20140615_190049 163
q0 v2d5 logb0030 5 0030 01 c01b0030s105731136.log 20140615_190114 156
q0 v2d5 logb0030 5 0030 01 c01b0030s117661523.log 20140615_190108 145
q0 v2d5 logb0030 5 0030 01 c01b0030s141246882.log 20140615_190056 151
q0 v2d5 logb0030 5 0030 01 c01b0030s263688301.log 20140615_190132 154
q0 v2d5 logb0030 5 0030 01 c01b0030s420477893.log 20140615_190124 162
q0 v2d5 logb0030 5 0030 01 c01b0030s50746969.log 20140615_190137 195
q0 v2d5 logb0030 5 0030 01 c01b0030s533657980.log 20140615_190141 154
q0 v2d5 logb0030 5 0030 01 c01b0030s681028781.log 20140615_190102 186
q0 v2d5 logb0030 5 0030 01 c01b0030s919028296.log 20140615_190043 166
q0 v2d5 logb0030 5 0030 01 c01b0030s967561224.log 20140615_190120 162
q0 v2d5 logb0030 5 0030 02 c02b0030s103765041.log 20140615_190156 7
q0 v2d5 logb0030 5 0030 02 c02b0030s105731136.log 20140615_190220 1
q0 v2d5 logb0030 5 0030 02 c02b0030s117661523.log 20140615_190215 3
q0 v2d5 logb0030 5 0030 02 c02b0030s141246882.log 20140615_190201 9
q0 v2d5 logb0030 5 0030 02 c02b0030s263688301.log 20140615_190239 2
q0 v2d5 logb0030 5 0030 02 c02b0030s420477893.log 20140615_190232 4
q0 v2d5 logb0030 5 0030 02 c02b0030s50746969.log 20140615_190244 1
q0 v2d5 logb0030 5 0030 02 c02b0030s533657980.log 20140615_190249 6
q0 v2d5 logb0030 5 0030 02 c02b0030s681028781.log 20140615_190208 2
q0 v2d5 logb0030 5 0030 02 c02b0030s919028296.log 20140615_190151 1
q0 v2d5 logb0030 5 0030 02 c02b0030s967561224.log 20140615_190227 1
q0 v2d5 logb0030 5 0030 03 c03b0030s103765041.log 20140615_190302 0
q0 v2d5 logb0030 5 0030 03 c03b0030s105731136.log 20140615_190326 0
q0 v2d5 logb0030 5 0030 03 c03b0030s117661523.log 20140615_190319 0
q0 v2d5 logb0030 5 0030 03 c03b0030s141246882.log 20140615_190309 0
q0 v2d5 logb0030 5 0030 03 c03b0030s263688301.log 20140615_190342 0
q0 v2d5 logb0030 5 0030 03 c03b0030s420477893.log 20140615_190337 0
q0 v2d5 logb0030 5 0030 03 c03b0030s50746969.log 20140615_190349 0
q0 v2d5 logb0030 5 0030 03 c03b0030s533657980.log 20140615_190356 0
q0 v2d5 logb0030 5 0030 03 c03b0030s681028781.log 20140615_190314 0
q0 v2d5 logb0030 5 0030 03 c03b0030s919028296.log 20140615_190257 0
q0 v2d5 logb0030 5 0030 03 c03b0030s967561224.log 20140615_190332 0
q0 v2d5 logb0030 5 0030 04 c04b0030s103765041.log 20140615_190411 0
q0 v2d5 logb0030 5 0030 04 c04b0030s105731136.log 20140615_190434 0
q0 v2d5 logb0030 5 0030 04 c04b0030s117661523.log 20140615_190429 0
q0 v2d5 logb0030 5 0030 04 c04b0030s141246882.log 20140615_190418 0
q0 v2d5 logb0030 5 0030 04 c04b0030s263688301.log 20140615_190449 0
q0 v2d5 logb0030 5 0030 04 c04b0030s420477893.log 20140615_190444 0
q0 v2d5 logb0030 5 0030 04 c04b0030s50746969.log 20140615_190454 0
q0 v2d5 logb0030 5 0030 04 c04b0030s533657980.log 20140615_190459 0
q0 v2d5 logb0030 5 0030 04 c04b0030s681028781.log 20140615_190424 0
q0 v2d5 logb0030 5 0030 04 c04b0030s919028296.log 20140615_190405 0
q0 v2d5 logb0030 5 0030 04 c04b0030s967561224.log 20140615_190439 0
q0 v2d5 logb0030 5 0030 05 c05b0030s103765041.log 20140615_190514 0
q0 v2d5 logb0030 5 0030 05 c05b0030s105731136.log 20140615_190537 0
q0 v2d5 logb0030 5 0030 05 c05b0030s117661523.log 20140615_190531 0
q0 v2d5 logb0030 5 0030 05 c05b0030s141246882.log 20140615_190520 0
q0 v2d5 logb0030 5 0030 05 c05b0030s263688301.log 20140615_190554 0
q0 v2d5 logb0030 5 0030 05 c05b0030s420477893.log 20140615_190549 0
q0 v2d5 logb0030 5 0030 05 c05b0030s50746969.log 20140615_190601 0
q0 v2d5 logb0030 5 0030 05 c05b0030s533657980.log 20140615_190606 0
q0 v2d5 logb0030 5 0030 05 c05b0030s681028781.log 20140615_190524 0
q0 v2d5 logb0030 5 0030 05 c05b0030s919028296.log 20140615_190509 0
q0 v2d5 logb0030 5 0030 05 c05b0030s967561224.log 20140615_190544 0
q0 v2d5 logb0050 5 0050 01 c01b0050s103765041.log 20140614_231849 99
q0 v2d5 logb0050 5 0050 01 c01b0050s105731136.log 20140614_231917 93
q0 v2d5 logb0050 5 0050 01 c01b0050s117661523.log 20140614_231910 87
q0 v2d5 logb0050 5 0050 01 c01b0050s141246882.log 20140614_231856 92
q0 v2d5 logb0050 5 0050 01 c01b0050s263688301.log 20140614_231937 89
q0 v2d5 logb0050 5 0050 01 c01b0050s420477893.log 20140614_231929 92
q0 v2d5 logb0050 5 0050 01 c01b0050s50746969.log 20140614_231943 112
q0 v2d5 logb0050 5 0050 01 c01b0050s533657980.log 20140614_231951 89
q0 v2d5 logb0050 5 0050 01 c01b0050s681028781.log 20140614_231903 118
q0 v2d5 logb0050 5 0050 01 c01b0050s919028296.log 20140614_231841 99
q0 v2d5 logb0050 5 0050 01 c01b0050s967561224.log 20140614_231922 92
q0 v2d5 logb0050 5 0050 02 c02b0050s103765041.log 20140614_232006 5
q0 v2d5 logb0050 5 0050 02 c02b0050s105731136.log 20140614_232035 1
q0 v2d5 logb0050 5 0050 02 c02b0050s117661523.log 20140614_232027 1
q0 v2d5 logb0050 5 0050 02 c02b0050s141246882.log 20140614_232013 1
q0 v2d5 logb0050 5 0050 02 c02b0050s263688301.log 20140614_232054 1
q0 v2d5 logb0050 5 0050 02 c02b0050s420477893.log 20140614_232049 2
q0 v2d5 logb0050 5 0050 02 c02b0050s50746969.log 20140614_232059 0
q0 v2d5 logb0050 5 0050 02 c02b0050s533657980.log 20140614_232106 1
q0 v2d5 logb0050 5 0050 02 c02b0050s681028781.log 20140614_232021 1
q0 v2d5 logb0050 5 0050 02 c02b0050s919028296.log 20140614_231959 0
q0 v2d5 logb0050 5 0050 02 c02b0050s967561224.log 20140614_232042 0
q0 v2d5 logb0050 5 0050 03 c03b0050s103765041.log 20140614_232120 0
q0 v2d5 logb0050 5 0050 03 c03b0050s105731136.log 20140614_232146 0
q0 v2d5 logb0050 5 0050 03 c03b0050s117661523.log 20140614_232139 0
q0 v2d5 logb0050 5 0050 03 c03b0050s141246882.log 20140614_232127 0
q0 v2d5 logb0050 5 0050 03 c03b0050s263688301.log 20140614_232206 0
q0 v2d5 logb0050 5 0050 03 c03b0050s420477893.log 20140614_232158 0
q0 v2d5 logb0050 5 0050 03 c03b0050s50746969.log 20140614_232211 0
q0 v2d5 logb0050 5 0050 03 c03b0050s533657980.log 20140614_232218 0
q0 v2d5 logb0050 5 0050 03 c03b0050s681028781.log 20140614_232132 0
q0 v2d5 logb0050 5 0050 03 c03b0050s919028296.log 20140614_232113 0
q0 v2d5 logb0050 5 0050 03 c03b0050s967561224.log 20140614_232154 0
q0 v2d5 logb0050 5 0050 04 c04b0050s103765041.log 20140614_232232 0
q0 v2d5 logb0050 5 0050 04 c04b0050s105731136.log 20140614_232256 0
q0 v2d5 logb0050 5 0050 04 c04b0050s117661523.log 20140614_232251 0
q0 v2d5 logb0050 5 0050 04 c04b0050s141246882.log 20140614_232239 0
q0 v2d5 logb0050 5 0050 04 c04b0050s263688301.log 20140614_232317 0
q0 v2d5 logb0050 5 0050 04 c04b0050s420477893.log 20140614_232310 0
q0 v2d5 logb0050 5 0050 04 c04b0050s50746969.log 20140614_232323 0
q0 v2d5 logb0050 5 0050 04 c04b0050s533657980.log 20140614_232329 0
q0 v2d5 logb0050 5 0050 04 c04b0050s681028781.log 20140614_232244 0
q0 v2d5 logb0050 5 0050 04 c04b0050s919028296.log 20140614_232225 0
q0 v2d5 logb0050 5 0050 04 c04b0050s967561224.log 20140614_232303 0
q0 v2d5 logb0050 5 0050 05 c05b0050s103765041.log 20140614_232346 0
q0 v2d5 logb0050 5 0050 05 c05b0050s105731136.log 20140614_232408 0
q0 v2d5 logb0050 5 0050 05 c05b0050s117661523.log 20140614_232403 0
q0 v2d5 logb0050 5 0050 05 c05b0050s141246882.log 20140614_232351 0
q0 v2d5 logb0050 5 0050 05 c05b0050s263688301.log 20140614_232427 0
q0 v2d5 logb0050 5 0050 05 c05b0050s420477893.log 20140614_232421 0
q0 v2d5 logb0050 5 0050 05 c05b0050s50746969.log 20140614_232435 0
q0 v2d5 logb0050 5 0050 05 c05b0050s533657980.log 20140614_232441 0
q0 v2d5 logb0050 5 0050 05 c05b0050s681028781.log 20140614_232356 0
q0 v2d5 logb0050 5 0050 05 c05b0050s919028296.log 20140614_232338 0
q0 v2d5 logb0050 5 0050 05 c05b0050s967561224.log 20140614_232415 0
q0 v2d5 logb0100 5 0100 01 c01b0100s103765041.log 20140613_234158 41
q0 v2d5 logb0100 5 0100 01 c01b0100s105731136.log 20140613_234223 49
q0 v2d5 logb0100 5 0100 01 c01b0100s117661523.log 20140613_234218 46
q0 v2d5 logb0100 5 0100 01 c01b0100s141246882.log 20140613_234206 38
q0 v2d5 logb0100 5 0100 01 c01b0100s263688301.log 20140613_234244 48
q0 v2d5 logb0100 5 0100 01 c01b0100s420477893.log 20140613_234237 45
q0 v2d5 logb0100 5 0100 01 c01b0100s50746969.log 20140613_234249 58
q0 v2d5 logb0100 5 0100 01 c01b0100s533657980.log 20140613_234256 44
q0 v2d5 logb0100 5 0100 01 c01b0100s681028781.log 20140613_234210 67
q0 v2d5 logb0100 5 0100 01 c01b0100s919028296.log 20140613_234153 51
q0 v2d5 logb0100 5 0100 01 c01b0100s967561224.log 20140613_234230 44
q0 v2d5 logb0100 5 0100 02 c02b0100s103765041.log 20140613_234021 1
q0 v2d5 logb0100 5 0100 02 c02b0100s105731136.log 20140613_234044 0
q0 v2d5 logb0100 5 0100 02 c02b0100s117661523.log 20140613_234037 0
q0 v2d5 logb0100 5 0100 02 c02b0100s141246882.log 20140613_234027 1
q0 v2d5 logb0100 5 0100 02 c02b0100s263688301.log 20140613_234103 0
q0 v2d5 logb0100 5 0100 02 c02b0100s420477893.log 20140613_234055 0
q0 v2d5 logb0100 5 0100 02 c02b0100s50746969.log 20140613_234110 0
q0 v2d5 logb0100 5 0100 02 c02b0100s533657980.log 20140613_234117 0
q0 v2d5 logb0100 5 0100 02 c02b0100s681028781.log 20140613_234032 0
q0 v2d5 logb0100 5 0100 02 c02b0100s919028296.log 20140613_234014 0
q0 v2d5 logb0100 5 0100 02 c02b0100s967561224.log 20140613_234051 0
q0 v2d5 logb0100 5 0100 03 c03b0100s103765041.log 20140613_233836 0
q0 v2d5 logb0100 5 0100 03 c03b0100s105731136.log 20140613_233906 0
q0 v2d5 logb0100 5 0100 03 c03b0100s117661523.log 20140613_233858 0
q0 v2d5 logb0100 5 0100 03 c03b0100s141246882.log 20140613_233844 0
q0 v2d5 logb0100 5 0100 03 c03b0100s263688301.log 20140613_233925 0
q0 v2d5 logb0100 5 0100 03 c03b0100s420477893.log 20140613_233918 0
q0 v2d5 logb0100 5 0100 03 c03b0100s50746969.log 20140613_233931 0
q0 v2d5 logb0100 5 0100 03 c03b0100s533657980.log 20140613_233938 0
q0 v2d5 logb0100 5 0100 03 c03b0100s681028781.log 20140613_233851 0
q0 v2d5 logb0100 5 0100 03 c03b0100s919028296.log 20140613_233829 0
q0 v2d5 logb0100 5 0100 03 c03b0100s967561224.log 20140613_233913 0
q0 v2d5 logb0200 5 0200 01 c01b0200s103765041.log 20140614_094956 21
q0 v2d5 logb0200 5 0200 01 c01b0200s105731136.log 20140614_095023 21
q0 v2d5 logb0200 5 0200 01 c01b0200s117661523.log 20140614_095015 23
q0 v2d5 logb0200 5 0200 01 c01b0200s141246882.log 20140614_095003 16
q0 v2d5 logb0200 5 0200 01 c01b0200s263688301.log 20140614_095040 31
q0 v2d5 logb0200 5 0200 01 c01b0200s420477893.log 20140614_095035 24
q0 v2d5 logb0200 5 0200 01 c01b0200s50746969.log 20140614_095047 28
q0 v2d5 logb0200 5 0200 01 c01b0200s533657980.log 20140614_095054 23
q0 v2d5 logb0200 5 0200 01 c01b0200s681028781.log 20140614_095008 33
q0 v2d5 logb0200 5 0200 01 c01b0200s919028296.log 20140614_094949 29
q0 v2d5 logb0200 5 0200 01 c01b0200s967561224.log 20140614_095027 19
q0 v2d5 logb0200 5 0200 02 c02b0200s103765041.log 20140614_095109 0
q0 v2d5 logb0200 5 0200 02 c02b0200s105731136.log 20140614_095133 0
q0 v2d5 logb0200 5 0200 02 c02b0200s117661523.log 20140614_095127 0
q0 v2d5 logb0200 5 0200 02 c02b0200s141246882.log 20140614_095114 0
q0 v2d5 logb0200 5 0200 02 c02b0200s263688301.log 20140614_095153 0
q0 v2d5 logb0200 5 0200 02 c02b0200s420477893.log 20140614_095146 0
q0 v2d5 logb0200 5 0200 02 c02b0200s50746969.log 20140614_095200 0
q0 v2d5 logb0200 5 0200 02 c02b0200s533657980.log 20140614_095207 0
q0 v2d5 logb0200 5 0200 02 c02b0200s681028781.log 20140614_095121 0
q0 v2d5 logb0200 5 0200 02 c02b0200s919028296.log 20140614_095104 0
q0 v2d5 logb0200 5 0200 02 c02b0200s967561224.log 20140614_095141 0
q0 v2d5 logb0200 5 0200 03 c03b0200s103765041.log 20140614_095225 0
q0 v2d5 logb0200 5 0200 03 c03b0200s105731136.log 20140614_095253 0
q0 v2d5 logb0200 5 0200 03 c03b0200s117661523.log 20140614_095246 0
q0 v2d5 logb0200 5 0200 03 c03b0200s141246882.log 20140614_095232 0
q0 v2d5 logb0200 5 0200 03 c03b0200s263688301.log 20140614_095313 0
q0 v2d5 logb0200 5 0200 03 c03b0200s420477893.log 20140614_095305 0
q0 v2d5 logb0200 5 0200 03 c03b0200s50746969.log 20140614_095317 0
q0 v2d5 logb0200 5 0200 03 c03b0200s533657980.log 20140614_095324 0
q0 v2d5 logb0200 5 0200 03 c03b0200s681028781.log 20140614_095239 0
q0 v2d5 logb0200 5 0200 03 c03b0200s919028296.log 20140614_095217 0
q0 v2d5 logb0200 5 0200 03 c03b0200s967561224.log 20140614_095300 0
q0 v2d5 logb0200 5 0200 04 c04b0200s103765041.log 20140614_095340 0
q0 v2d5 logb0200 5 0200 04 c04b0200s105731136.log 20140614_095408 0
q0 v2d5 logb0200 5 0200 04 c04b0200s117661523.log 20140614_095401 0
q0 v2d5 logb0200 5 0200 04 c04b0200s141246882.log 20140614_095347 0
q0 v2d5 logb0200 5 0200 04 c04b0200s263688301.log 20140614_095428 0
q0 v2d5 logb0200 5 0200 04 c04b0200s420477893.log 20140614_095422 0
q0 v2d5 logb0200 5 0200 04 c04b0200s50746969.log 20140614_095435 0
q0 v2d5 logb0200 5 0200 04 c04b0200s533657980.log 20140614_095442 0
q0 v2d5 logb0200 5 0200 04 c04b0200s681028781.log 20140614_095355 0
q0 v2d5 logb0200 5 0200 04 c04b0200s919028296.log 20140614_095334 0
q0 v2d5 logb0200 5 0200 04 c04b0200s967561224.log 20140614_095416 0
q0 v2d5 logb0200 5 0200 05 c05b0200s103765041.log 20140614_095459 0
q0 v2d5 logb0200 5 0200 05 c05b0200s105731136.log 20140614_095526 0
q0 v2d5 logb0200 5 0200 05 c05b0200s117661523.log 20140614_095521 0
q0 v2d5 logb0200 5 0200 05 c05b0200s141246882.log 20140614_095506 0
q0 v2d5 logb0200 5 0200 05 c05b0200s263688301.log 20140614_095545 0
q0 v2d5 logb0200 5 0200 05 c05b0200s420477893.log 20140614_095538 0
q0 v2d5 logb0200 5 0200 05 c05b0200s50746969.log 20140614_095550 0
q0 v2d5 logb0200 5 0200 05 c05b0200s533657980.log 20140614_095556 0
q0 v2d5 logb0200 5 0200 05 c05b0200s681028781.log 20140614_095514 0
q0 v2d5 logb0200 5 0200 05 c05b0200s919028296.log 20140614_095452 0
q0 v2d5 logb0200 5 0200 05 c05b0200s967561224.log 20140614_095530 0
q0 v2d5 logb0300 5 0300 01 c01b0300s103765041.log 20140615_190733 15
q0 v2d5 logb0300 5 0300 01 c01b0300s105731136.log 20140615_190759 16
q0 v2d5 logb0300 5 0300 01 c01b0300s117661523.log 20140615_190755 13
q0 v2d5 logb0300 5 0300 01 c01b0300s141246882.log 20140615_190740 14
q0 v2d5 logb0300 5 0300 01 c01b0300s263688301.log 20140615_190821 15
q0 v2d5 logb0300 5 0300 01 c01b0300s420477893.log 20140615_190814 13
q0 v2d5 logb0300 5 0300 01 c01b0300s50746969.log 20140615_190828 18
q0 v2d5 logb0300 5 0300 01 c01b0300s533657980.log 20140615_190835 16
q0 v2d5 logb0300 5 0300 01 c01b0300s681028781.log 20140615_190747 24
q0 v2d5 logb0300 5 0300 01 c01b0300s919028296.log 20140615_190726 21
q0 v2d5 logb0300 5 0300 01 c01b0300s967561224.log 20140615_190807 13
q0 v2d5 logb0300 5 0300 02 c02b0300s103765041.log 20140615_190850 0
q0 v2d5 logb0300 5 0300 02 c02b0300s105731136.log 20140615_190919 0
q0 v2d5 logb0300 5 0300 02 c02b0300s117661523.log 20140615_190911 0
q0 v2d5 logb0300 5 0300 02 c02b0300s141246882.log 20140615_190857 0
q0 v2d5 logb0300 5 0300 02 c02b0300s263688301.log 20140615_190939 0
q0 v2d5 logb0300 5 0300 02 c02b0300s420477893.log 20140615_190933 0
q0 v2d5 logb0300 5 0300 02 c02b0300s50746969.log 20140615_190945 0
q0 v2d5 logb0300 5 0300 02 c02b0300s533657980.log 20140615_190950 0
q0 v2d5 logb0300 5 0300 02 c02b0300s681028781.log 20140615_190904 0
q0 v2d5 logb0300 5 0300 02 c02b0300s919028296.log 20140615_190843 0
q0 v2d5 logb0300 5 0300 02 c02b0300s967561224.log 20140615_190925 0
q0 v2d5 logb0300 5 0300 03 c03b0300s103765041.log 20140615_191001 0
q0 v2d5 logb0300 5 0300 03 c03b0300s919028296.log 20140615_190956 0
q0 v2d5 logb0500 5 0500 01 c01b0500s103765041.log 20140614_231205 10
q0 v2d5 logb0500 5 0500 01 c01b0500s105731136.log 20140614_231231 10
q0 v2d5 logb0500 5 0500 01 c01b0500s117661523.log 20140614_231225 7
q0 v2d5 logb0500 5 0500 01 c01b0500s141246882.log 20140614_231212 10
q0 v2d5 logb0500 5 0500 01 c01b0500s263688301.log 20140614_231253 6
q0 v2d5 logb0500 5 0500 01 c01b0500s420477893.log 20140614_231246 12
q0 v2d5 logb0500 5 0500 01 c01b0500s50746969.log 20140614_231300 11
q0 v2d5 logb0500 5 0500 01 c01b0500s533657980.log 20140614_231307 10
q0 v2d5 logb0500 5 0500 01 c01b0500s681028781.log 20140614_231217 18
q0 v2d5 logb0500 5 0500 01 c01b0500s919028296.log 20140614_231158 12
q0 v2d5 logb0500 5 0500 01 c01b0500s967561224.log 20140614_231239 9
q0 v2d5 logb0500 5 0500 02 c02b0500s103765041.log 20140614_231320 0
q0 v2d5 logb0500 5 0500 02 c02b0500s105731136.log 20140614_231347 0
q0 v2d5 logb0500 5 0500 02 c02b0500s117661523.log 20140614_231339 0
q0 v2d5 logb0500 5 0500 02 c02b0500s141246882.log 20140614_231325 0
q0 v2d5 logb0500 5 0500 02 c02b0500s263688301.log 20140614_231406 0
q0 v2d5 logb0500 5 0500 02 c02b0500s420477893.log 20140614_231359 0
q0 v2d5 logb0500 5 0500 02 c02b0500s50746969.log 20140614_231413 0
q0 v2d5 logb0500 5 0500 02 c02b0500s533657980.log 20140614_231420 0
q0 v2d5 logb0500 5 0500 02 c02b0500s681028781.log 20140614_231332 0
q0 v2d5 logb0500 5 0500 02 c02b0500s919028296.log 20140614_231313 0
q0 v2d5 logb0500 5 0500 02 c02b0500s967561224.log 20140614_231353 0
q0 v2d5 logb0500 5 0500 03 c03b0500s103765041.log 20140614_231435 0
q0 v2d5 logb0500 5 0500 03 c03b0500s105731136.log 20140614_231501 0
q0 v2d5 logb0500 5 0500 03 c03b0500s117661523.log 20140614_231454 0
q0 v2d5 logb0500 5 0500 03 c03b0500s141246882.log 20140614_231442 0
q0 v2d5 logb0500 5 0500 03 c03b0500s263688301.log 20140614_231523 0
q0 v2d5 logb0500 5 0500 03 c03b0500s420477893.log 20140614_231516 0
q0 v2d5 logb0500 5 0500 03 c03b0500s50746969.log 20140614_231530 0
q0 v2d5 logb0500 5 0500 03 c03b0500s533657980.log 20140614_231535 0
q0 v2d5 logb0500 5 0500 03 c03b0500s681028781.log 20140614_231447 0
q0 v2d5 logb0500 5 0500 03 c03b0500s919028296.log 20140614_231428 0
q0 v2d5 logb0500 5 0500 03 c03b0500s967561224.log 20140614_231509 0
q0 v2d5 logb0500 5 0500 04 c04b0500s103765041.log 20140614_231548 0
q0 v2d5 logb0500 5 0500 04 c04b0500s105731136.log 20140614_231616 0
q0 v2d5 logb0500 5 0500 04 c04b0500s117661523.log 20140614_231609 0
q0 v2d5 logb0500 5 0500 04 c04b0500s141246882.log 20140614_231555 0
q0 v2d5 logb0500 5 0500 04 c04b0500s263688301.log 20140614_231632 0
q0 v2d5 logb0500 5 0500 04 c04b0500s420477893.log 20140614_231626 0
q0 v2d5 logb0500 5 0500 04 c04b0500s50746969.log 20140614_231639 0
q0 v2d5 logb0500 5 0500 04 c04b0500s533657980.log 20140614_231644 0
q0 v2d5 logb0500 5 0500 04 c04b0500s681028781.log 20140614_231602 0
q0 v2d5 logb0500 5 0500 04 c04b0500s919028296.log 20140614_231541 0
q0 v2d5 logb0500 5 0500 04 c04b0500s967561224.log 20140614_231621 0
q0 v2d5 logb0500 5 0500 05 c05b0500s103765041.log 20140614_231655 0
q0 v2d5 logb0500 5 0500 05 c05b0500s105731136.log 20140614_231721 0
q0 v2d5 logb0500 5 0500 05 c05b0500s117661523.log 20140614_231716 0
q0 v2d5 logb0500 5 0500 05 c05b0500s141246882.log 20140614_231702 0
q0 v2d5 logb0500 5 0500 05 c05b0500s263688301.log 20140614_231743 0
q0 v2d5 logb0500 5 0500 05 c05b0500s420477893.log 20140614_231735 0
q0 v2d5 logb0500 5 0500 05 c05b0500s50746969.log 20140614_231749 0
q0 v2d5 logb0500 5 0500 05 c05b0500s533657980.log 20140614_231757 0
q0 v2d5 logb0500 5 0500 05 c05b0500s681028781.log 20140614_231709 0
q0 v2d5 logb0500 5 0500 05 c05b0500s919028296.log 20140614_231650 0
q0 v2d5 logb0500 5 0500 05 c05b0500s967561224.log 20140614_231728 0
q0 v2d5 logb1000 5 1000 01 c01b1000s103765041.log 20140613_234443 8
q0 v2d5 logb1000 5 1000 01 c01b1000s105731136.log 20140613_234509 2
q0 v2d5 logb1000 5 1000 01 c01b1000s117661523.log 20140613_234505 5
q0 v2d5 logb1000 5 1000 01 c01b1000s141246882.log 20140613_234450 5
q0 v2d5 logb1000 5 1000 01 c01b1000s263688301.log 20140613_234531 3
q0 v2d5 logb1000 5 1000 01 c01b1000s420477893.log 20140613_234524 4
q0 v2d5 logb1000 5 1000 01 c01b1000s50746969.log 20140613_234536 5
q0 v2d5 logb1000 5 1000 01 c01b1000s533657980.log 20140613_234543 6
q0 v2d5 logb1000 5 1000 01 c01b1000s681028781.log 20140613_234457 8
q0 v2d5 logb1000 5 1000 01 c01b1000s919028296.log 20140613_234436 8
q0 v2d5 logb1000 5 1000 01 c01b1000s967561224.log 20140613_234517 5
q0 v2d5 logb1000 5 1000 02 c02b1000s103765041.log 20140613_234641 0
q0 v2d5 logb1000 5 1000 02 c02b1000s105731136.log 20140613_234707 0
q0 v2d5 logb1000 5 1000 02 c02b1000s117661523.log 20140613_234703 0
q0 v2d5 logb1000 5 1000 02 c02b1000s141246882.log 20140613_234648 0
q0 v2d5 logb1000 5 1000 02 c02b1000s263688301.log 20140613_234727 0
q0 v2d5 logb1000 5 1000 02 c02b1000s420477893.log 20140613_234720 0
