file	type	total	code	comment	blank	short
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/readin.py	py	121	74	33	14	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/repair.py	py	70	8	46	16	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/resettabletimer.py	py	323	149	137	37	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/runsequence.py	py	277	149	98	30	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/searchdatabase.py	py	70	46	10	14	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/searchdatabasemongo.py	py	137	86	30	21	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/searchlib.py	py	312	109	164	39	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/searchspace.py	py	309	123	159	27	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/server.py	py	402	217	151	34	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/shelf.py	py	508	334	132	42	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/shock.py	py	370	159	180	31	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/simpypatch1.py	py	44	17	16	11	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/testtimer1.py	py	144	95	20	29	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/util.py	py	229	86	116	27	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/__init__.py	py	1	0	1	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/unittest/NewTraceFac.py	py	493	153	292	48	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/unittest/NewTraceFac13.py	py	493	153	292	48	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/unittest/test_searchdatabase.py	py	107	76	10	21	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/unittest/test_searchdatabasemongo.py	py	156	116	15	25	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/unittest/test_searchlib.py	py	85	60	5	20	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/unittest/test_searchspace.py	py	201	148	24	29	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/__init__.py	py	0	0	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/AWS_shelf_installscript.sh	sh	225	124	87	14	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/debug/loff.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/debug/lon.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/debug/lond.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/debug/lone.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/debug/tfailonly.sh	sh	2	2	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/debug/toff.sh	sh	2	2	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/debug/ton.sh	sh	2	1	0	1	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/debug/ton5.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/emptygiantoutput.sh	sh	24	15	5	4	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/getalllines-new.sh	sh	25	17	4	4	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/maxcores.sh	sh	8	1	6	1	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/mongoshell.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/makecompletetemplate.sh	sh	99	77	12	10	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/substituteall.sh	sh	56	27	20	9	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/poff.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/pon.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/posttestcheckact.sh	sh	48	35	8	5	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/pretestchecklist.sh	sh	118	88	15	15	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/setupfamilydir.sh	sh	65	43	13	9	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/toff.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/ton.sh	sh	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/unittest/runtests.sh	sh	15	7	5	3	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/hl/a0/dat/GiantOutput_00.txt	txt	37	37	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/1000Randoms.txt	txt	1000	1000	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/brokercommandlist.txt	txt	93	72	0	21	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/ChickenWire-00.txt	txt	53	43	0	10	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/docs/QuestionsAndPlan.txt	txt	40	25	0	15	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/docs/TODO.txt	txt	377	318	0	59	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/GiantOutput_HeaderOnly.txt	txt	1	1	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/hl-extractinstructions.txt	txt	118	100	0	18	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/hlinstructiontemplate.txt	txt	7	3	0	4	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/newinstructions-00.txt	txt	91	50	0	41	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/realrulestext.txt	txt	36	28	0	8	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/test/test-listactor-3-nowait.txt	txt	5	4	0	1	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/test/test-listactor-3-silent.txt	txt	5	4	0	1	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/test/test-listactor-3.txt	txt	5	4	0	1	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/test/test2-listactor-5.txt	txt	7	6	0	1	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/tinytestdb.txt	txt	61	61	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/tinytestrulesjson.txt	txt	40	35	0	5	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/tinytestrulesjsononly.txt	txt	19	19	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/tinytestrulestext.txt	txt	53	46	0	7	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/newinstructions/transfer of instructions.txt	txt	60	47	0	13	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/R/dataforndsa-00.txt	txt	67	67	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/q0b-alllife-allsize-allcop-seed11-noaudits-megahours.txt	txt	1332	1332	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/q3_00-a0-docvar-shlfvar-lifem10-output.txt	txt	397	397	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/q3_00-a0-docvar-shlfvar-lifem100-output.txt	txt	397	397	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/q3_00-a0-docvar-shlfvar-lifem1000-output.txt	txt	397	397	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf4_output.txt	txt	83	83	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf5_output.txt	txt	1799	1188	0	611	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf7_output.txt	txt	6566	5323	0	1243	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q0_DocsizeComparisons/shelf8_output.txt	txt	1352	1082	0	270	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditAnnually/q2-d50a10000s1-AuditAnnually-analysis-00.txt	txt	2324	1849	0	475	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditAnnually/q2-d50a10000s1-output-00.txt	txt	1298	1298	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditAnnually/q2-d50a10000s1-output-c1to10-00.txt	txt	1639	1639	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditAnnually/q2-d50a10000s1-TotalAuditAnnually-c1to10-analysis-00.txt	txt	2947	2348	0	599	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditMonthlyTotal/q2-d50a1000s1-TotalAuditMonthly-c1to10-analysis-02.txt	txt	2344	1861	0	483	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditMonthlyTotal/q2-d50a1000s1h10-output-01.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditMonthlyTotal/q2-d50a1000s1h10-output-02.txt	txt	1321	1321	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditMonthlyTotal/q2-d50a1000s1h10-TotalAuditMonthly-analysis-01.txt	txt	2167	1716	0	451	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditMonthlyTotalSmallShelf/q2-d50a1000s1h1-output-00.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditMonthlyTotalSmallShelf/q2-d50a1000s1h1-TotalAuditMonthly-SmallShelf-analysis-00.txt	txt	2169	1718	0	451	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditNone/q2-d50a0-NoAuditing-analysis-00.txt	txt	2282	1831	0	451	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditNone/q2-d50a0-output-00.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlySystematic/q2-d50a10000s4-01.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlySystematic/q2-d50a10000s4-SystematicSubsetAuditQuarterly-analysis-01.txt	txt	2214	1763	0	451	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-output-00.txt	txt	848	848	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-output-02.txt	txt	1574	1574	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-TotalAuditQuarterly-analysis-00.txt	txt	1525	1214	0	311	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-TotalAuditQuarterly-analysis-01.txt	txt	2200	1749	0	451	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-TotalAuditQuarterly-c1to10-analysis-00.txt	txt	2782	2207	0	575	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyUniform/q2-d50aunif10000s4-00.txt	txt	1332	1332	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyUniform/q2-d50aunif10000s4-AuditQuarterlyUniform-analysis-01.txt	txt	2430	1943	0	487	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditQuarterlyUniform/q2-d50aunif10000s4-output-01.txt	txt	1332	1332	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditSemiAnnually/q2-d50a5000s1-output-04.txt	txt	1321	1321	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q2/AuditSemiAnnually/q2-d50a5000s1-TotalAuditSemiAnnually-c1to10-analysis-01.txt	txt	2365	1882	0	483	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditAnnuallyTotal/q3-d50a10000s1-output-20150515-00.txt	txt	793	793	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditAnnuallyTotal/q3-d50a10000s1-output-20150515-AuditAnnually-c1to10-analysis-00.txt	txt	1461	1170	0	291	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditMonthlyTotal/q3-d50a1000s1-output-20150516-00.txt	txt	793	793	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditMonthlyTotal/q3-d50a1000s1-output-20150516-AuditMonthly-c1to10-analysis-00.txt	txt	1428	1137	0	291	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/GiantOutput_00-a0-docvar-shlfvar-lifem10.txt	txt	397	397	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/GiantOutput_00-a0-docvar-shlfvar-lifem100.txt	txt	397	397	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/GiantOutput_00-a0-docvar-shlfvar-lifem1000.txt	txt	397	397	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/GiantOutput_00-docvar-shlfvar-seed21-lifem10.txt	txt	757	757	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/GiantOutput_00-docvar-shlfvar-seed21-lifem100.txt	txt	757	757	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/GiantOutput_00-docvar-shlfvar-seed21-lifem1000.txt	txt	757	757	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/q3-a0-docvar-shlfvar-lifemvar-seed21-combined-00-output.txt	txt	2269	2269	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/q3-a0-docvar-shlfvar-lifemvar-seed21-combined-SizeRateLifeComparisons-analysis.txt	txt	2297	1860	0	437	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/q3-d50a0-output-20150514-00.txt	txt	925	925	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditNone/q3-d50a0-output-20150514-AuditNone-c1to10-analysis-00.txt	txt	1732	1393	0	339	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditQuarterlyTotal/q3-d50a2500s1-output-20150515-00.txt	txt	793	793	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/Q3/AuditQuarterlyTotal/q3-d50a2500s1-output-20150515-AuditQuarterly-c1to10-analysis-00.txt	txt	1438	1147	0	291	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a0-00.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1-00.txt	txt	1298	1298	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1-output-c1to10-00.txt	txt	1639	1639	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1-TotalAuditAnnually-c1to10-analysis-00.txt	txt	2947	2348	0	599	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1h10-TotalAuditAnnually-Sample101-output-01.txt	txt	456	456	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a10000s1long100-output-00.txt	txt	103	103	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a10000s4-01.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1-output-02.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1-TotalAuditMonthly-c1to10-analysis-02.txt	txt	2344	1861	0	483	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1h1-output-00.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1h10-output-01.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a1000s1h10-output-02.txt	txt	1321	1321	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a2500s1-output-00.txt	txt	848	848	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a2500s1-output-01.txt	txt	1233	1233	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a2500s1-output-02.txt	txt	1574	1574	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a2500s1-TotalAuditQuarterly-c1to10-analysis-00.txt	txt	2782	2207	0	575	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a5000s1-output-04.txt	txt	1321	1321	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a5000s1-TotalAuditMonthly-c1to10-analysis-02.txt	txt	2344	1861	0	483	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50a5000s1-TotalAuditSemiAnnually-c1to10-analysis-01.txt	txt	2365	1882	0	483	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50aunif10000s4-00.txt	txt	1332	1332	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50aunif10000s4-analysis-01.txt	txt	2430	1943	0	487	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50aunif10000s4-AuditQuarterlyUniform-analysis-00.txt	txt	2419	1932	0	487	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-d50aunif10000s4-output-01.txt	txt	1332	1332	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-extractinstructions-02.txt	txt	80	67	0	13	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-output-03.txt	txt	1298	1298	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/q2-shelf-output.txt	txt	19	18	0	1	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/results/raw/shelf8_output.txt	txt	1352	1082	0	270	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20140711.txt	txt	55	55	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20140804b.txt	txt	39	39	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20141222.txt	txt	56	56	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_20150102.txt	txt	119	119	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20150515.txt	txt	156	156	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/WeeklyCodeLineCounts_output_shelf_20150811.txt	txt	206	206	0	0	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/q2-02.r	r	52	30	13	9	0
/cygdrive/c/cygwin64/home/landau/working/PreservationSimulation/shelf/R/dqplots-01.r	r	19	13	1	5	0
