timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20141230_082056 50 3 2 100000 141246882 14 10000 6 9990 1643 14 99 1000 1 73128 69552 1788 14 194.658 124.941 ../q2/d50a1000s1h1/logb0002/c03d50b0002s141246882.log 1199734 q2-extractinstructions-02.txt 20141231_131104 0.4
20141230_082520 50 3 2 100000 263688301 16 10000 8 9990 1598 16 99 1000 1 73066 69606 1730 16 562.219 120.948 ../q2/d50a1000s1h1/logb0002/c03d50b0002s263688301.log 1199552 q2-extractinstructions-02.txt 20141231_131108 0.4
20141230_082443 50 3 2 100000 420477893 26 10000 3 9992 1656 26 99 1000 1 73463 69881 1791 26 265.395 122.305 ../q2/d50a1000s1h1/logb0002/c03d50b0002s420477893.log 1200148 q2-extractinstructions-02.txt 20141231_131111 0.4
20141230_082516 50 3 2 100000 50746969 16 10000 4 9993 1549 16 99 1000 1 72936 69602 1667 16 229.761 123.802 ../q2/d50a1000s1h1/logb0002/c03d50b0002s50746969.log 1200077 q2-extractinstructions-02.txt 20141231_131114 0.4
20141230_082911 50 3 2 100000 533657980 14 10000 4 9992 1671 14 99 1000 1 73219 69603 1808 14 328.744 124.208 ../q2/d50a1000s1h1/logb0002/c03d50b0002s533657980.log 1199935 q2-extractinstructions-02.txt 20141231_131118 0.4
20141230_082117 50 3 2 100000 681028781 17 10000 2 9991 1638 17 99 1000 1 72955 69425 1765 17 463.152 126.112 ../q2/d50a1000s1h1/logb0002/c03d50b0002s681028781.log 1200211 q2-extractinstructions-02.txt 20141231_131121 0.4
20141230_082033 50 3 2 100000 919028296 18 10000 2 9995 1639 18 99 1000 1 73188 69688 1750 17 216.369 126.392 ../q2/d50a1000s1h1/logb0002/c03d50b0002s919028296.log 1200256 q2-extractinstructions-02.txt 20141231_131124 0.4
20141230_082429 50 3 2 100000 967561224 15 10000 2 9997 1687 15 99 1000 1 72899 69267 1816 15 276.978 125.082 ../q2/d50a1000s1h1/logb0002/c03d50b0002s967561224.log 1200158 q2-extractinstructions-02.txt 20141231_131128 0.4
20141230_082933 50 4 2 100000 103765041 0 10000 2 9998 56 0 99 1000 1 97490 93884 56 0 545.199 169.495 ../q2/d50a1000s1h1/logb0002/c04d50b0002s103765041.log 1205912 q2-extractinstructions-02.txt 20141231_131131 0.4
20141230_083452 50 4 2 100000 105731136 0 10000 0 10000 53 0 99 1000 1 97838 94283 53 0 351.561 169.464 ../q2/d50a1000s1h1/logb0002/c04d50b0002s105731136.log 1206213 q2-extractinstructions-02.txt 20141231_131134 0.4
20141230_083441 50 4 2 100000 117661523 0 10000 0 10000 66 0 99 1000 1 97950 94305 66 0 359.849 169.636 ../q2/d50a1000s1h1/logb0002/c04d50b0002s117661523.log 1206191 q2-extractinstructions-02.txt 20141231_131138 0.4
20141230_082936 50 4 2 100000 141246882 0 10000 0 10000 65 0 99 1000 1 97781 94149 65 0 305.257 170.665 ../q2/d50a1000s1h1/logb0002/c04d50b0002s141246882.log 1206172 q2-extractinstructions-02.txt 20141231_131141 0.4
20141230_083900 50 4 2 100000 263688301 0 10000 0 10000 49 0 99 1000 1 97701 94004 49 0 626.417 163.926 ../q2/d50a1000s1h1/logb0002/c04d50b0002s263688301.log 1206178 q2-extractinstructions-02.txt 20141231_131144 0.4
20141230_083600 50 4 2 100000 420477893 1 10000 1 9999 66 1 99 1000 1 98028 94303 67 1 284.560 164.097 ../q2/d50a1000s1h1/logb0002/c04d50b0002s420477893.log 1206071 q2-extractinstructions-02.txt 20141231_131147 0.4
20141230_084049 50 4 2 100000 50746969 0 10000 0 10000 57 0 99 1000 1 97578 93935 57 0 481.827 163.411 ../q2/d50a1000s1h1/logb0002/c04d50b0002s50746969.log 1206166 q2-extractinstructions-02.txt 20141231_131150 0.4
20141230_084107 50 4 2 100000 533657980 1 10000 1 9999 57 1 99 1000 1 97988 94328 56 1 501.977 169.448 ../q2/d50a1000s1h1/logb0002/c04d50b0002s533657980.log 1206043 q2-extractinstructions-02.txt 20141231_131154 0.4
20141230_083040 50 4 2 100000 681028781 0 10000 1 9999 56 0 99 1000 1 96977 93287 55 0 602.518 167.685 ../q2/d50a1000s1h1/logb0002/c04d50b0002s681028781.log 1205927 q2-extractinstructions-02.txt 20141231_131157 0.4
20141230_082918 50 4 2 100000 919028296 1 10000 1 9999 53 1 99 1000 1 97803 94313 52 1 320.057 173.036 ../q2/d50a1000s1h1/logb0002/c04d50b0002s919028296.log 1206071 q2-extractinstructions-02.txt 20141231_131200 0.4
20141230_083514 50 4 2 100000 967561224 0 10000 0 10000 44 0 99 1000 1 97621 94116 44 0 326.235 166.547 ../q2/d50a1000s1h1/logb0002/c04d50b0002s967561224.log 1206155 q2-extractinstructions-02.txt 20141231_131204 0.4
20141230_084204 50 5 2 100000 103765041 0 10000 0 10000 146 0 99 1000 1 121469 115549 146 0 445.135 212.255 ../q2/d50a1000s1h1/logb0002/c05d50b0002s103765041.log 1209697 q2-extractinstructions-02.txt 20141231_131207 0.4
