timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_192657 50 2 3 100000 681028781 272 10000 345 9573 0 272 99 1000 1 31715 31715 0 269 0 10 0 0 0 278.376 188.636 ../q3/./log/doc50cop2lif3_af1000s1tTOTAL_gf0i10d0m0_seed681028781.log 22241967 q3-extractinstructions.txt 20150515_193350 0.5 554fe34477683917c0a31a6e
20150515_192641 50 2 3 100000 919028296 273 10000 350 9580 0 273 99 1000 1 31704 31704 0 267 0 10 0 0 0 277.051 189.744 ../q3/./log/doc50cop2lif3_af1000s1tTOTAL_gf0i10d0m0_seed919028296.log 22216203 q3-extractinstructions.txt 20150515_193336 0.5 554fe34477683917c0a31a6b
20150515_192933 50 2 3 100000 967561224 277 10000 336 9577 0 277 99 1000 1 32052 32052 0 277 0 10 0 0 0 314.001 200.976 ../q3/./log/doc50cop2lif3_af1000s1tTOTAL_gf0i10d0m0_seed967561224.log 22453447 q3-extractinstructions.txt 20150515_193704 0.5 554fe34477683917c0a31a71
20150515_194444 50 3 3 100000 50746969 1 10000 75 9921 755 1 99 1000 1 49043 47517 763 1 0 10 0 0 0 433.986 296.401 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed50746969.log 33195791 q3-extractinstructions.txt 20150515_195427 0.5 554fe34477683917c0a31a7f
20150515_193407 50 3 3 100000 103765041 3 10000 69 9923 779 3 99 1000 1 48943 47339 802 3 0 10 0 0 0 422.806 293.484 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed103765041.log 33144176 q3-extractinstructions.txt 20150515_194427 0.5 554fe34477683917c0a31a77
20150515_194052 50 3 3 100000 105731136 3 10000 67 9929 785 3 99 1000 1 49324 47702 811 3 0 10 0 0 0 424.344 295.31 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed105731136.log 33395394 q3-extractinstructions.txt 20150515_195117 0.5 554fe34477683917c0a31a7b
20150515_193725 50 3 3 100000 117661523 4 10000 77 9917 766 4 99 1000 1 49015 47421 797 4 0 10 0 0 0 434.911 296.261 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed117661523.log 33203062 q3-extractinstructions.txt 20150515_194801 0.5 554fe34477683917c0a31a7a
20150515_193704 50 3 3 100000 141246882 3 10000 67 9926 727 3 99 1000 1 48806 47314 746 3 0 10 0 0 0 423.526 294.702 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed141246882.log 33059524 q3-extractinstructions.txt 20150515_194728 0.5 554fe34477683917c0a31a78
20150515_194439 50 3 3 100000 263688301 5 10000 81 9913 793 5 99 1000 1 49117 47469 824 5 0 10 0 0 0 420.799 294.951 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed263688301.log 33266440 q3-extractinstructions.txt 20150515_195409 0.5 554fe34477683917c0a31a7e
20150515_194102 50 3 3 100000 420477893 7 10000 82 9908 828 7 99 1000 1 49104 47386 859 7 0 10 0 0 0 426.791 297.556 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed420477893.log 33230718 q3-extractinstructions.txt 20150515_195130 0.5 554fe34477683917c0a31a7d
20150515_194731 50 3 3 100000 533657980 0 10000 65 9929 769 0 99 1000 1 49101 47501 800 0 0 10 0 0 0 390.838 269.273 ../q3/./log/doc50cop3lif3_af1000s1tTOTAL_gf0i10d0m0_seed533657980.log 33240734 q3-extractinstructions.txt 20150515_195615 0.5 554fe34477683917c0a31a80
