timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150609_201256 5 1 4 100 100000 141246882 0 10000 9825 175 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.523 0.234 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 85183 q3-extractinstructions.txt 20150609_201305 0.5 557763337768391ad80a3168
20150609_201301 5 1 4 100 100000 681028781 0 10000 9810 190 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.591 0.25 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 91329 q3-extractinstructions.txt 20150609_201310 0.5 557763337768391ad80a3169
20150609_201306 5 1 4 100 100000 117661523 0 10000 9805 195 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.627 0.359 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 94214 q3-extractinstructions.txt 20150609_201316 0.5 557763337768391ad80a316a
20150609_201311 5 1 4 100 100000 105731136 0 10000 9807 193 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.596 0.312 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 92930 q3-extractinstructions.txt 20150609_201321 0.5 557763337768391ad80a316b
20150609_201316 5 1 4 100 100000 967561224 0 10000 9807 193 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.574 0.312 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 92164 q3-extractinstructions.txt 20150609_201326 0.5 557763337768391ad80a316c
20150609_201321 5 1 4 100 100000 420477893 0 10000 9801 199 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.588 0.296 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 95183 q3-extractinstructions.txt 20150609_201331 0.5 557763337768391ad80a316d
20150609_201327 5 1 4 100 100000 263688301 0 10000 9810 190 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.626 0.296 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 91655 q3-extractinstructions.txt 20150609_201336 0.5 557763337768391ad80a316e
20150609_201332 5 1 4 100 100000 50746969 0 10000 9806 194 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.586 0.327 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 93636 q3-extractinstructions.txt 20150609_201341 0.5 557763337768391ad80a316f
20150609_201337 5 1 4 100 100000 533657980 0 10000 9780 220 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.667 0.327 ../q3/./log/doc5cop4shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 103341 q3-extractinstructions.txt 20150609_201346 0.5 557763337768391ad80a3170
20150609_201342 5 1 5 100 100000 919028296 0 10000 9756 244 0 0 0 0 0 0 0 0 0 0 50 100 0 0 4.397 0.406 ../q3/./log/doc5cop5shlf1lif100_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 116936 q3-extractinstructions.txt 20150609_201352 0.5 557763337768391ad80a3171
