timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20191015_213442 50 1 1 10 1000000 862415775 9710 10000 290 0 0 9710 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4.676 4.297 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed862415775.log 35720 hl-extractinstructions.txt 20191015_213447 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 9be5f8c1de23b570d93e79d2fb0e2878e6e43464_1
20191015_213442 50 1 1 10 1000000 616603922 9678 10000 322 0 0 9678 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4.893 4.493 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed616603922.log 35720 hl-extractinstructions.txt 20191015_213447 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 9be5f8c1de23b570d93e79d2fb0e2878e6e43464_2
20191015_213502 50 1 1 20 1000000 616603922 8193 10000 1807 0 0 8193 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5.901 5.162 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed616603922.log 35719 hl-extractinstructions.txt 20191015_213508 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 c1031edd1e22230210ec871597bd54e3cb0d12e8_2
20191015_213502 50 1 1 20 1000000 862415775 8211 10000 1789 0 0 8211 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5.886 5.146 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed862415775.log 35719 hl-extractinstructions.txt 20191015_213508 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 c1031edd1e22230210ec871597bd54e3cb0d12e8_1
20191015_213502 50 1 1 20 1000000 993928726 8209 10000 1791 0 0 8209 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5.863 5.112 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed993928726.log 35719 hl-extractinstructions.txt 20191015_213508 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 c1031edd1e22230210ec871597bd54e3cb0d12e8_7
20191015_213502 50 1 1 20 1000000 133671816 8222 10000 1778 0 0 8222 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5.880 5.148 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed133671816.log 35719 hl-extractinstructions.txt 20191015_213508 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 c1031edd1e22230210ec871597bd54e3cb0d12e8_8
20191015_213502 50 1 1 20 1000000 160211880 8204 10000 1796 0 0 8204 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5.919 5.187 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed160211880.log 35719 hl-extractinstructions.txt 20191015_213508 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 c1031edd1e22230210ec871597bd54e3cb0d12e8_3
20191015_213502 50 1 1 20 1000000 790002907 8215 10000 1785 0 0 8215 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5.855 5.127 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed790002907.log 35719 hl-extractinstructions.txt 20191015_213508 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 c1031edd1e22230210ec871597bd54e3cb0d12e8_5
20191015_213502 50 1 1 20 1000000 364192286 8205 10000 1795 0 0 8205 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5.845 5.136 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed364192286.log 35720 hl-extractinstructions.txt 20191015_213508 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 c1031edd1e22230210ec871597bd54e3cb0d12e8_12
20191015_213502 50 1 1 20 1000000 880215307 8286 10000 1714 0 0 8286 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 5.907 5.193 ../hl20191008/NOAUDIT100/log/doc50cop1shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen1000000_seed880215307.log 35721 hl-extractinstructions.txt 20191015_213508 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 c1031edd1e22230210ec871597bd54e3cb0d12e8_13
