timestamp docsize shelfsize copies lifem simlength seed lost docstotal docslost auditcycles auditfrequency auditsegments audittype glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime todaysdatetime
20190117_214309 50 1 5 10000 100000 751552608 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 143 0.093 0.039 20190117_214309
20190117_214309 50 1 5 10000 100000 160211880 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 19 145 0.102 0.045 20190117_214309
20190117_214329 50 1 5 10000 100000 790002907 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 7 147 0.146 0.057 20190117_214329
20190117_214329 50 1 5 10000 100000 105327160 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 149 0.191 0.092 20190117_214329
20190117_214329 50 1 5 10000 100000 221069975 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 148 0.170 0.068 20190117_214329
20190117_214329 50 1 5 10000 100000 993928726 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 146 0.192 0.081 20190117_214329
20190117_214329 50 1 5 10000 100000 106595100 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 141 0.181 0.079 20190117_214329
20190117_214329 50 1 5 10000 100000 631064730 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 148 0.194 0.085 20190117_214329
20190117_214329 50 1 5 10000 100000 133671816 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 143 0.237 0.082 20190117_214329
20190117_214329 50 1 5 10000 100000 808717148 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 145 0.164 0.081 20190117_214329
20190117_214329 50 1 5 10000 100000 601514327 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 19 146 0.203 0.092 20190117_214329
20190117_214329 50 1 5 10000 100000 786838584 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 9 145 0.176 0.078 20190117_214329
20190117_214329 50 1 5 10000 100000 480102295 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 21 148 0.256 0.096 20190117_214329
20190117_214329 50 1 5 10000 100000 097492175 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 145 0.174 0.067 20190117_214329
20190117_214329 50 1 5 10000 100000 574671125 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 21 144 0.148 0.068 20190117_214329
20190117_214329 50 1 5 10000 100000 204532894 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 147 0.186 0.083 20190117_214329
20190117_214329 50 1 5 10000 100000 627321836 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 145 0.177 0.073 20190117_214329
20190117_214329 50 1 5 10000 100000 512324072 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 147 0.215 0.084 20190117_214329
20190117_214330 50 1 5 10000 100000 334540650 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 146 0.150 0.085 20190117_214330
20190117_214330 50 1 5 10000 100000 954707134 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 143 0.163 0.064 20190117_214330
20190117_214330 50 1 5 10000 100000 100828497 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 147 0.155 0.063 20190117_214330
20190117_214330 50 1 5 10000 100000 743307559 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 144 0.165 0.088 20190117_214330
20190117_214330 50 1 5 10000 100000 717183202 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 144 0.164 0.071 20190117_214330
20190117_214330 50 1 5 10000 100000 760810211 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 140 0.185 0.079 20190117_214330
20190117_214330 50 1 5 10000 100000 796975167 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 146 0.191 0.090 20190117_214330
20190117_214330 50 1 5 10000 100000 373056765 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 19 147 0.179 0.084 20190117_214330
20190117_214330 50 1 5 10000 100000 927368961 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 146 0.177 0.088 20190117_214330
20190117_214330 50 1 5 10000 100000 012661218 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 144 0.205 0.086 20190117_214330
20190117_214330 50 1 5 10000 100000 669050629 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 9 142 0.154 0.071 20190117_214330
20190117_214330 50 1 5 10000 100000 640119826 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 144 0.181 0.078 20190117_214330
20190117_214330 50 1 5 10000 100000 914850829 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 9 146 0.189 0.080 20190117_214330
20190117_214330 50 1 5 10000 100000 482015582 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 19 147 0.188 0.085 20190117_214330
20190117_214330 50 1 5 10000 100000 912170971 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 145 0.189 0.085 20190117_214330
20190117_214330 50 1 5 10000 100000 725834655 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 143 0.191 0.080 20190117_214330
20190117_214331 50 1 5 10000 100000 988779587 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 147 0.128 0.062 20190117_214331
20190117_214331 50 1 5 10000 100000 414675982 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 145 0.132 0.065 20190117_214331
20190117_214331 50 1 5 10000 100000 139914151 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 9 146 0.181 0.080 20190117_214331
20190117_214331 50 1 5 10000 100000 808112130 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 149 0.176 0.089 20190117_214331
20190117_214331 50 1 5 10000 100000 227739542 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 21 152 0.169 0.087 20190117_214331
20190117_214331 50 1 5 10000 100000 390889445 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 143 0.187 0.072 20190117_214331
20190117_214331 50 1 5 10000 100000 307279805 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 143 0.211 0.090 20190117_214332
20190117_214331 50 1 5 10000 100000 866510128 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 145 0.185 0.084 20190117_214331
20190117_214331 50 1 5 10000 100000 345371674 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 149 0.188 0.083 20190117_214332
20190117_214331 50 1 5 10000 100000 877820910 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 149 0.184 0.085 20190117_214332
20190117_214331 50 1 5 10000 100000 605057215 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 142 0.179 0.080 20190117_214332
20190117_214331 50 1 5 10000 100000 037455483 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 143 0.177 0.075 20190117_214332
20190117_214331 50 1 5 10000 100000 384476418 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 145 0.171 0.093 20190117_214332
20190117_214331 50 1 5 10000 100000 043626409 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 144 0.215 0.081 20190117_214332
20190117_214331 50 1 5 10000 100000 167344124 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 143 0.189 0.083 20190117_214332
20190117_214331 50 1 5 10000 100000 220901752 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 147 0.171 0.087 20190117_214332
20190117_214332 50 1 5 10000 100000 638286070 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 141 0.105 0.043 20190117_214332
20190117_214332 50 1 5 10000 100000 755640696 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 144 0.138 0.078 20190117_214332
20190117_214332 50 1 5 10000 100000 172369465 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 141 0.126 0.061 20190117_214332
20190117_214332 50 1 5 10000 100000 331436865 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 146 0.162 0.081 20190117_214333
20190117_214332 50 1 5 10000 100000 229108106 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 146 0.151 0.084 20190117_214333
20190117_214332 50 1 5 10000 100000 507476763 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 147 0.178 0.074 20190117_214333
20190117_214332 50 1 5 10000 100000 978916900 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 143 0.190 0.087 20190117_214333
20190117_214332 50 1 5 10000 100000 287476327 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 143 0.178 0.088 20190117_214333
20190117_214332 50 1 5 10000 100000 373757792 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 145 0.191 0.088 20190117_214333
20190117_214332 50 1 5 10000 100000 863934026 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 145 0.180 0.072 20190117_214333
20190117_214332 50 1 5 10000 100000 236400174 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 145 0.202 0.081 20190117_214333
20190117_214332 50 1 5 10000 100000 431403964 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 19 148 0.200 0.092 20190117_214333
20190117_214332 50 1 5 10000 100000 798256827 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 146 0.215 0.088 20190117_214333
20190117_214332 50 1 5 10000 100000 932593901 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 147 0.164 0.064 20190117_214333
20190117_214332 50 1 5 10000 100000 365630294 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 145 0.176 0.073 20190117_214333
20190117_214332 50 1 5 10000 100000 707472784 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 147 0.195 0.084 20190117_214333
20190117_214333 50 1 5 10000 100000 782144098 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 148 0.108 0.045 20190117_214333
20190117_214333 50 1 5 10000 100000 522711082 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 139 0.097 0.041 20190117_214333
20190117_214333 50 1 5 10000 100000 935365986 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 148 0.110 0.049 20190117_214334
20190117_214333 50 1 5 10000 100000 019000781 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 150 0.147 0.066 20190117_214334
20190117_214333 50 1 5 10000 100000 004908139 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 150 0.173 0.079 20190117_214334
20190117_214333 50 1 5 10000 100000 381079154 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 143 0.181 0.087 20190117_214334
20190117_214334 50 1 5 10000 100000 123658150 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 147 0.180 0.080 20190117_214334
20190117_214334 50 1 5 10000 100000 017032381 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 139 0.176 0.080 20190117_214334
20190117_214334 50 1 5 10000 100000 325590030 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 8 145 0.158 0.055 20190117_214334
20190117_214334 50 1 5 10000 100000 578227921 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 144 0.193 0.088 20190117_214334
20190117_214334 50 1 5 10000 100000 848153962 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 148 0.188 0.085 20190117_214334
20190117_214334 50 1 5 10000 100000 495498803 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 20 150 0.193 0.090 20190117_214334
20190117_214334 50 1 5 10000 100000 531679146 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 148 0.175 0.060 20190117_214334
20190117_214334 50 1 5 10000 100000 733979555 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 145 0.193 0.084 20190117_214334
20190117_214334 50 1 5 10000 100000 162711084 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 147 0.178 0.077 20190117_214334
20190117_214334 50 1 5 10000 100000 495005580 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 149 0.167 0.090 20190117_214334
20190117_214334 50 1 5 10000 100000 661256825 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 144 0.097 0.043 20190117_214334
20190117_214334 50 1 5 10000 100000 720946110 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 144 0.095 0.041 20190117_214334
20190117_214334 50 1 5 10000 100000 845497956 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 21 149 0.109 0.049 20190117_214334
20190117_214334 50 1 5 10000 100000 277070562 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 147 0.124 0.059 20190117_214335
20190117_214334 50 1 5 10000 100000 858968480 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 147 0.122 0.058 20190117_214335
20190117_214335 50 1 5 10000 100000 764679676 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 145 0.124 0.046 20190117_214335
20190117_214335 50 1 5 10000 100000 905400581 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 22 148 0.165 0.093 20190117_214335
20190117_214335 50 1 5 10000 100000 625394411 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 144 0.191 0.082 20190117_214335
20190117_214335 50 1 5 10000 100000 840445508 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 146 0.156 0.059 20190117_214335
20190117_214335 50 1 5 10000 100000 804448845 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 145 0.115 0.056 20190117_214335
20190117_214335 50 1 5 10000 100000 670356328 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 149 0.145 0.059 20190117_214335
20190117_214335 50 1 5 10000 100000 202680825 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 144 0.126 0.043 20190117_214335
20190117_214335 50 1 5 10000 100000 693252699 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 146 0.153 0.054 20190117_214335
20190117_214335 50 1 5 10000 100000 103031362 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 145 0.186 0.079 20190117_214335
20190117_214335 50 1 5 10000 100000 756838597 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 149 0.184 0.085 20190117_214335
20190117_214335 50 1 5 10000 100000 958146710 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 146 0.170 0.073 20190117_214335
20190117_214335 50 1 5 10000 100000 941349208 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 146 0.099 0.044 20190117_214335
20190117_214335 50 1 5 10000 100000 154642851 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 22 146 0.104 0.047 20190117_214335
20190117_214335 50 1 5 10000 100000 733298471 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 146 0.098 0.040 20190117_214335
20190117_214335 50 1 5 10000 100000 748878276 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 144 0.095 0.041 20190117_214336
20190117_214335 50 1 5 10000 100000 191513049 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 145 0.094 0.039 20190117_214336
20190117_214336 50 1 5 10000 100000 353328657 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 145 0.142 0.076 20190117_214336
20190117_214336 50 1 5 10000 100000 907587441 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 147 0.162 0.070 20190117_214336
20190117_214336 50 1 5 10000 100000 783699471 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 144 0.113 0.040 20190117_214336
20190117_214336 50 1 5 10000 100000 050741018 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 145 0.185 0.086 20190117_214336
20190117_214336 50 1 5 10000 100000 381341260 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 145 0.181 0.077 20190117_214336
20190117_214336 50 1 5 10000 100000 564673097 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 146 0.186 0.082 20190117_214336
20190117_214336 50 1 5 10000 100000 194472323 20 20 20 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 6 144 0.137 0.044 20190117_214336
20190117_214336 50 1 5 10000 100000 572179341 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 145 0.137 0.071 20190117_214336
20190117_214336 50 1 5 10000 100000 150580244 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 147 0.187 0.082 20190117_214336
20190117_214336 50 1 5 10000 100000 076313894 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 146 0.172 0.073 20190117_214336
20190117_214336 50 1 5 10000 100000 981657150 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 148 0.192 0.085 20190117_214336
20190117_214336 50 1 5 10000 100000 690163681 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 143 0.156 0.078 20190117_214336
20190117_214336 50 1 5 10000 100000 399006157 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 147 0.099 0.043 20190117_214336
20190117_214336 50 1 5 10000 100000 472775549 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 142 0.093 0.039 20190117_214336
20190117_214336 50 1 5 10000 100000 935518322 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 146 0.098 0.040 20190117_214336
20190117_214336 50 1 5 10000 100000 024659769 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 144 0.093 0.040 20190117_214337
20190117_214337 50 1 5 10000 100000 681177240 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 148 0.109 0.047 20190117_214337
20190117_214337 50 1 5 10000 100000 955880256 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 145 0.114 0.049 20190117_214337
20190117_214337 50 1 5 10000 100000 424610203 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 144 0.159 0.079 20190117_214337
20190117_214337 50 1 5 10000 100000 035875330 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 144 0.162 0.071 20190117_214337
20190117_214337 50 1 5 10000 100000 308693732 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 143 0.138 0.058 20190117_214337
20190117_214337 50 1 5 10000 100000 319533305 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 146 0.133 0.055 20190117_214337
20190117_214337 50 1 5 10000 100000 488634302 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 145 0.146 0.083 20190117_214337
20190117_214337 50 1 5 10000 100000 447584405 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 10 144 0.154 0.077 20190117_214337
20190117_214337 50 1 5 10000 100000 407753337 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 18 149 0.142 0.075 20190117_214337
20190117_214337 50 1 5 10000 100000 217632101 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 146 0.185 0.080 20190117_214337
20190117_214337 50 1 5 10000 100000 796299542 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 19 147 0.186 0.090 20190117_214337
20190117_214337 50 1 5 10000 100000 816481013 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 8 145 0.136 0.073 20190117_214337
20190117_214337 50 1 5 10000 100000 839390131 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 145 0.177 0.083 20190117_214337
20190117_214337 50 1 5 10000 100000 497043128 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 144 0.115 0.052 20190117_214337
20190117_214337 50 1 5 10000 100000 910789677 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 141 0.098 0.043 20190117_214337
20190117_214337 50 1 5 10000 100000 726143677 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 144 0.097 0.043 20190117_214337
20190117_214338 50 1 5 10000 100000 496968073 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 145 0.098 0.040 20190117_214338
20190117_214338 50 1 5 10000 100000 392748395 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 147 0.101 0.043 20190117_214338
20190117_214338 50 1 5 10000 100000 541687101 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 143 0.155 0.069 20190117_214338
20190117_214338 50 1 5 10000 100000 633875770 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 144 0.181 0.088 20190117_214338
20190117_214338 50 1 5 10000 100000 441223657 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 145 0.153 0.076 20190117_214338
20190117_214338 50 1 5 10000 100000 302232203 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 145 0.142 0.077 20190117_214338
20190117_214338 50 1 5 10000 100000 276732913 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 147 0.195 0.085 20190117_214338
20190117_214338 50 1 5 10000 100000 797757723 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 14 145 0.155 0.069 20190117_214338
20190117_214338 50 1 5 10000 100000 858696977 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 145 0.152 0.064 20190117_214338
20190117_214338 50 1 5 10000 100000 828426841 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 144 0.180 0.072 20190117_214338
20190117_214338 50 1 5 10000 100000 239203664 0 20 0 9 10000 1 TOTAL 0 0 0 0 0 20000 0 0 0 0 2 0 0 15 147 0.180 0.088 20190117_214338
